# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT5G03580	5	906682	907440	-	759	0	0	0	0	0	0	0	0
gene:AT5G03590	5	908251	910292	+	2042	5	2	3	3	9	16	2	1
gene:AT5G03600	5	912476	914553	+	2078	2	0	0	0	0	0	0	0
gene:AT5G03610	5	915385	918485	+	3101	406	403	439	427	606	492	386	396
gene:AT5G03620	5	918689	921937	+	3249	18	24	18	14	1	6	25	10
gene:AT5G03630	5	922048	924728	-	2681	1552	1905	2182	2315	3449	3256	1711	1759
gene:AT5G03640	5	927136	930921	+	3786	27	46	24	26	2	4	28	42
gene:AT5G03650	5	931762	937702	+	5941	990	1322	1416	1603	1138	1151	935	1167
gene:AT5G03660	5	937817	940115	+	2299	745	892	837	986	1323	1189	700	922
gene:AT5G03670	5	947146	950239	+	3094	87	106	118	85	250	219	79	113
gene:AT5G03680	5	957611	961047	+	3437	69	65	77	98	181	129	28	76
gene:AT5G03690	5	963147	965327	-	2181	177	184	159	186	190	203	238	230
gene:AT5G03700	5	965562	967432	-	1871	172	238	123	168	223	198	162	199
gene:AT5G03710	5	970923	971627	+	705	0	2	4	0	0	0	0	0
gene:AT5G03720	5	971142	974326	-	3185	133	158	180	237	75	116	89	92
gene:AT5G03730	5	974360	979849	-	5490	939	1062	914	1038	1963	1609	966	1345
gene:AT5G03740	5	981859	984289	+	2431	568	683	854	811	866	799	589	698
gene:AT5G03750	5	984796	985497	+	702	0	0	0	0	0	0	0	0
gene:AT5G03760	5	985622	990630	-	5009	344	455	656	602	159	197	349	393
gene:AT5G03770	5	995095	997849	+	2755	32	79	69	55	77	72	60	69
gene:AT5G03780	5	999102	1001056	-	1955	67	88	90	118	196	187	70	106
gene:AT5G03790	5	1004782	1006631	+	1850	9	14	13	4	58	74	12	6
gene:AT5G03795	5	1007390	1010613	-	3224	17	15	33	8	26	16	20	13
gene:AT5G03800	5	1010766	1013678	-	2913	174	253	263	251	177	209	206	200
gene:AT5G03810	5	1013939	1015345	-	1407	0	0	0	0	0	1	0	0
gene:AT5G03820	5	1015586	1017514	-	1929	0	0	0	0	0	0	0	0
gene:AT5G03830	5	1018334	1020460	+	2127	99	129	185	137	109	141	129	251
gene:AT5G03840	5	1024500	1025872	-	1373	19	24	20	19	21	28	6	24
gene:AT5G03850	5	1027887	1029131	-	1245	1268	1413	1689	1575	1835	2067	1448	1565
gene:AT5G03860	5	1032099	1034973	-	2875	73	84	137	108	62	34	76	112
gene:AT5G03870	5	1035578	1037370	-	1793	100	84	149	142	168	179	82	94
gene:AT5G03880	5	1038381	1041480	-	3100	2278	2715	2410	2856	2083	2298	2241	2889
gene:AT5G03885	5	1041881	1043519	+	1639	8	6	17	12	16	11	5	12
gene:AT5G03890	5	1046981	1047955	+	975	14	20	16	23	12	18	21	14
gene:AT5G03900	5	1048162	1052439	+	4278	917	1070	1047	1178	975	997	884	1076
gene:AT5G03905	5	1052580	1054274	+	1695	192	280	249	300	365	283	211	270
gene:AT5G03910	5	1054078	1057172	-	3095	598	833	802	868	532	608	687	749
gene:AT5G03920	5	1058146	1058769	+	624	0	2	0	0	0	0	2	0
gene:AT5G03930	5	1059504	1060154	+	651	0	4	0	0	0	0	0	0
gene:AT5G03940	5	1060106	1063425	-	3320	2261	2930	3259	3530	1880	2198	2312	2907
gene:AT5G03944	5	1064611	1064808	-	198	0	0	0	0	0	0	0	0
gene:AT5G03960	5	1068158	1070164	-	2007	42	25	38	30	36	27	25	31
gene:AT5G03970	5	1071498	1073489	-	1992	219	225	145	202	223	210	158	219
gene:AT5G03980	5	1074205	1075289	-	1085	0	0	0	0	0	0	0	0
gene:AT5G03990	5	1075671	1077549	+	1879	131	161	145	190	208	203	160	166
gene:AT5G03995	5	1077483	1078304	-	822	20	9	34	19	28	22	23	43
gene:AT5G04000	5	1079033	1079899	-	867	18	20	15	21	18	25	6	14
gene:AT5G04010	5	1080105	1081096	-	992	4	4	3	0	0	4	4	0
gene:AT5G04020	5	1081521	1086772	-	5252	461	650	514	723	1559	1218	596	705
gene:AT5G04030	5	1088462	1088692	-	231	0	0	0	0	0	0	0	0
gene:AT5G04040	5	1089342	1093204	+	3863	1824	2001	1070	1522	1015	902	2594	2157
gene:AT5G04045	5	1093679	1094230	+	552	0	0	0	0	0	0	0	0
gene:AT5G04047	5	1095030	1095702	-	673	0	0	0	0	0	0	0	0
gene:AT5G04050	5	1096016	1099042	+	3027	116	141	150	152	139	107	114	167
gene:AT5G04060	5	1099029	1102058	+	3030	304	366	425	398	298	354	369	382
gene:AT5G04070	5	1102071	1104446	+	2376	60	89	72	88	90	89	55	68
gene:AT5G04080	5	1104524	1105398	+	875	230	273	221	201	275	363	190	240
gene:AT5G04090	5	1105352	1108282	-	2931	290	329	314	411	389	352	311	335
gene:AT5G04110	5	1110342	1115007	-	4666	246	297	301	410	240	257	207	265
gene:AT5G04120	5	1119937	1121813	+	1877	2	8	18	8	2	6	4	8
gene:AT5G04130	5	1121800	1128144	-	6345	546	667	792	698	386	402	533	627
gene:AT5G04140	5	1129785	1138488	+	8704	27449	34893	31522	36059	15908	15878	29851	30857
gene:AT5G04150	5	1138410	1139633	-	1224	78	96	73	141	2	2	32	25
gene:AT5G04160	5	1142735	1145008	-	2274	158	255	269	272	220	196	184	171
gene:AT5G04170	5	1145431	1147781	+	2351	648	762	596	724	931	901	681	668
gene:AT5G04180	5	1147648	1149284	-	1637	2	6	6	0	0	0	0	3
gene:AT5G04190	5	1150886	1152627	+	1742	20	34	2	26	2	10	22	18
gene:AT5G04200	5	1153740	1155040	+	1301	173	168	204	195	135	116	120	227
gene:AT5G04210	5	1155049	1155724	-	676	1	0	0	3	2	0	0	0
gene:AT5G04220	5	1155725	1158944	-	3220	194	259	228	196	240	237	196	204
gene:AT5G04230	5	1160569	1163957	+	3389	427	485	374	384	154	128	444	356
gene:AT5G04240	5	1169153	1174992	+	5840	661	768	770	821	703	633	729	863
gene:AT5G04238	5	1169217	1169411	-	195	0	0	0	0	0	0	0	0
gene:AT5G04250	5	1176005	1179008	+	3004	97	175	164	176	119	141	138	106
gene:AT5G04260	5	1178644	1180060	-	1417	146	209	167	195	206	238	153	216
gene:AT5G04267	5	1182025	1182294	-	270	2	1	2	4	0	0	2	0
gene:AT5G04270	5	1182626	1184863	-	2238	64	57	57	52	85	74	34	99
gene:AT5G04280	5	1192259	1195759	+	3501	481	632	543	526	700	526	529	753
gene:AT5G04290	5	1195969	1202936	+	6968	841	826	1139	1004	1410	1341	919	1105
gene:AT5G04310	5	1202967	1207946	-	4980	69	83	42	65	93	86	121	125
gene:AT5G04320	5	1209197	1212578	+	3382	192	265	288	295	323	266	157	208
gene:AT5G04330	5	1212532	1214439	-	1908	34	18	38	35	34	37	22	42
gene:AT5G04340	5	1216058	1217362	-	1305	788	877	438	659	891	648	252	93
gene:AT5G04347	5	1219777	1220612	+	836	0	0	0	0	0	3	0	0
gene:AT5G04350	5	1220829	1221269	+	441	0	0	0	0	0	0	0	0
gene:AT5G04360	5	1221448	1228841	+	7394	699	832	997	1143	699	707	679	966
gene:AT5G04370	5	1231609	1234147	+	2539	75	80	68	63	8	6	53	67
gene:AT5G04380	5	1234712	1236391	+	1680	0	4	0	0	0	0	0	0
gene:AT5G04390	5	1238820	1240517	+	1698	16	23	8	8	35	26	18	26
gene:AT5G04395	5	1241555	1242374	+	820	0	0	0	0	0	0	0	0
gene:AT5G04400	5	1242500	1243358	+	859	0	0	2	0	2	0	0	4
gene:AT5G04410	5	1243684	1246684	+	3001	1739	1788	1492	1620	1938	1728	1632	1427
gene:AT5G04420	5	1246604	1249943	-	3340	407	475	523	422	683	681	414	580
gene:AT5G04430	5	1250248	1253953	-	3706	2160	2521	2566	2702	2072	2041	2182	2552
gene:AT5G04440	5	1254757	1257040	+	2284	729	878	783	904	684	800	747	786
gene:AT5G04460	5	1259435	1264025	+	4591	405	451	530	534	638	521	393	525
gene:AT5G04470	5	1266625	1267416	-	792	80	84	74	72	51	35	61	91
gene:AT5G04475	5	1267020	1267357	+	338	0	0	0	0	0	0	0	0
gene:AT5G04480	5	1271505	1278102	-	6598	617	708	618	743	746	730	706	851
gene:AT5G04490	5	1279577	1281746	+	2170	322	345	313	342	262	290	300	344
gene:AT5G04500	5	1283378	1286374	+	2997	2	2	0	0	0	0	0	0
gene:AT5G04510	5	1286843	1289908	+	3066	436	550	599	636	607	580	450	428
gene:AT5G04520	5	1289885	1291104	-	1220	81	98	143	107	167	159	110	143
gene:AT5G04530	5	1291630	1293723	-	2094	683	702	715	779	54	74	491	676
gene:AT5G04540	5	1296356	1302477	-	6122	648	651	647	709	872	773	694	701
gene:AT5G04550	5	1303167	1306145	-	2979	2170	2201	1739	2271	1544	1443	2358	1947
gene:AT5G04560	5	1309099	1318520	+	9422	1169	1513	1534	1505	2470	1937	1355	1728
gene:AT5G04590	5	1319074	1323364	+	4291	6579	7992	7918	8809	13652	13035	8470	7918
gene:AT5G04600	5	1323574	1326984	+	3411	687	872	906	828	734	895	766	800
gene:AT5G04610	5	1325588	1326928	-	1341	0	0	0	0	0	0	0	0
gene:AT5G04620	5	1327093	1330151	+	3059	147	185	219	260	173	233	169	185
gene:AT5G04630	5	1330437	1332152	+	1716	6	6	1	6	0	2	2	0
gene:AT5G04640	5	1332759	1333922	+	1164	0	0	0	0	0	0	0	0
gene:AT5G04670	5	1335873	1341534	-	5662	475	660	560	629	540	528	438	638
gene:AT5G04660	5	1335898	1337670	+	1773	0	0	0	0	0	0	0	0
gene:AT5G04680	5	1345688	1348895	-	3208	44	60	41	59	53	40	48	93
gene:AT5G04690	5	1349576	1352589	-	3014	14	29	27	39	20	12	11	51
gene:AT5G04700	5	1353893	1356804	-	2912	44	48	32	32	61	38	51	56
gene:AT5G04710	5	1356990	1360275	-	3286	730	717	681	777	730	713	646	760
gene:AT5G04720	5	1360589	1363907	+	3319	2232	2507	1613	2170	2022	1715	2008	1322
gene:AT5G04730	5	1363965	1367451	-	3487	2	19	2	2	0	4	0	0
gene:AT5G04740	5	1367911	1371550	-	3640	637	927	866	825	1697	1560	653	871
gene:AT5G04750	5	1372134	1373619	+	1486	511	580	537	683	1123	1018	439	583
gene:AT5G04760	5	1373530	1374787	-	1258	537	526	494	670	460	373	434	309
gene:AT5G04770	5	1378621	1382478	+	3858	236	350	222	236	87	86	343	265
gene:AT5G04780	5	1384471	1386447	+	1977	109	152	125	114	88	78	122	118
gene:AT5G04800	5	1387909	1389887	+	1979	1014	1293	1427	1180	1243	1452	1084	1210
gene:AT5G04790	5	1388155	1388319	-	165	0	0	0	0	0	0	0	0
gene:AT5G04810	5	1389979	1393997	+	4019	2233	2626	2367	2796	1352	1315	2188	2488
gene:AT5G04820	5	1399395	1400784	+	1390	100	178	114	119	116	96	136	191
gene:AT5G04830	5	1401983	1404136	-	2154	654	861	768	711	1251	1288	589	637
gene:AT5G04840	5	1405181	1407962	+	2782	30	55	52	51	63	68	47	50
gene:AT5G04850	5	1407940	1409935	-	1996	351	423	355	381	504	478	378	342
gene:AT5G04853	5	1410527	1410703	-	177	0	0	0	0	0	0	0	0
gene:AT5G04860	5	1411549	1414722	-	3174	257	299	269	289	455	353	220	301
gene:AT5G04870	5	1416564	1420554	-	3991	880	1277	1137	1303	1610	1473	1139	1308
gene:AT5G04885	5	1422634	1426879	+	4246	498	569	809	718	516	511	504	504
gene:AT5G04890	5	1427117	1428514	+	1398	106	113	106	100	114	105	81	144
gene:AT5G04895	5	1428597	1434769	+	6173	127	203	225	203	207	158	144	174
gene:AT5G04900	5	1434774	1437495	+	2722	270	352	336	318	239	217	225	274
gene:AT5G04910	5	1437563	1438978	+	1416	169	191	188	204	245	198	206	243
gene:AT5G04920	5	1438959	1442017	-	3059	559	723	656	732	956	829	581	651
gene:AT5G04930	5	1444638	1449879	+	5242	1096	1313	1164	1165	2695	2049	1320	1577
gene:AT5G04933	5	1451083	1451465	+	383	0	0	0	0	0	0	0	0
gene:AT5G04937	5	1452440	1453521	+	1082	1	0	0	0	0	0	0	0
gene:AT5G04940	5	1454131	1457141	-	3011	362	468	465	421	598	494	418	373
gene:AT5G04950	5	1457641	1459039	-	1399	793	928	1040	730	731	839	699	490
gene:AT5G04960	5	1461786	1464066	+	2281	308	370	135	177	14	8	134	241
gene:AT5G04970	5	1464079	1467161	-	3083	48	82	84	67	22	24	60	84
gene:AT5G04980	5	1468227	1471071	-	2845	62	94	103	69	26	26	54	92
gene:AT5G04990	5	1471481	1474029	-	2549	468	582	507	580	744	617	503	651
gene:AT5G05000	5	1474027	1476434	-	2408	273	378	382	300	691	698	325	372
gene:AT5G05010	5	1476533	1480197	+	3665	2008	2337	2346	2613	3419	3286	2162	2718
gene:AT5G05020	5	1480772	1481636	-	865	0	2	2	0	2	1	0	4
gene:AT5G05030	5	1484177	1486065	-	1889	0	0	0	0	0	0	0	0
gene:AT5G05040	5	1487129	1487968	-	840	8	10	15	41	13	10	33	21
gene:AT5G05050	5	1491639	1493457	+	1819	0	0	0	0	0	0	0	0
gene:AT5G05060	5	1493719	1495136	-	1418	303	318	404	504	440	463	351	419
gene:AT5G05070	5	1496709	1498544	+	1836	4	8	2	4	0	1	0	0
gene:AT5G05080	5	1498438	1500784	-	2347	947	1048	1096	1063	985	915	1009	1114
gene:AT5G05085	5	1503155	1504510	-	1356	0	2	0	0	0	1	0	0
gene:AT5G05090	5	1503232	1504494	+	1263	0	0	0	0	0	0	0	0
gene:AT5G05100	5	1505041	1507224	-	2184	921	1021	871	915	988	930	1171	1273
gene:AT5G05110	5	1507418	1508927	-	1510	436	502	345	504	905	825	435	393
gene:AT5G05113	5	1509628	1509990	-	363	0	0	0	0	0	0	0	0
gene:AT5G05120	5	1511232	1511837	+	606	0	0	0	0	0	0	0	0
gene:AT5G05130	5	1512082	1515166	+	3085	102	106	164	147	100	118	124	118
gene:AT5G05140	5	1519705	1523137	+	3433	851	1064	804	1063	837	744	883	776
gene:AT5G05150	5	1524699	1526199	-	1501	0	0	1	0	1	2	0	0
gene:AT5G05160	5	1527768	1530205	+	2438	390	394	458	460	593	486	330	403
gene:AT5G05170	5	1530132	1535558	-	5427	5830	7177	7046	7445	6233	5841	7447	10290
gene:AT5G05180	5	1536057	1538614	+	2558	163	218	254	203	282	311	168	293
gene:AT5G05190	5	1541218	1544137	+	2920	222	307	273	428	346	295	233	271
gene:AT5G05200	5	1544007	1547207	-	3201	2740	3290	3051	3780	2329	2547	2725	3180
gene:AT5G05210	5	1547412	1549860	+	2449	502	635	725	712	724	738	441	667
gene:AT5G05220	5	1550251	1551022	+	772	2	4	8	8	0	0	2	4
gene:AT5G05230	5	1551298	1553808	+	2511	438	442	426	479	341	327	358	444
gene:AT5G05240	5	1553799	1556605	-	2807	90	111	109	100	104	100	36	75
gene:AT5G05250	5	1556987	1558486	-	1500	598	742	737	1029	16	2	320	350
gene:AT5G05260	5	1559608	1561802	-	2195	0	0	0	4	0	0	6	0
gene:AT5G05270	5	1563286	1565324	+	2039	347	392	544	514	434	339	216	405
gene:AT5G05280	5	1565447	1566391	-	945	0	2	4	0	0	0	0	0
gene:AT5G05285	5	1565963	1566167	+	205	0	0	0	0	0	0	0	0
gene:AT5G05290	5	1568694	1569915	+	1222	0	2	10	10	0	0	0	2
gene:AT5G05300	5	1569855	1570609	-	755	12	12	21	18	32	28	21	2
gene:AT5G05310	5	1571144	1574677	+	3534	117	180	150	122	168	176	124	140
gene:AT5G05320	5	1574862	1576731	-	1870	47	75	57	60	70	89	67	78
gene:AT5G05330	5	1576982	1578768	-	1787	37	40	65	57	40	19	39	33
gene:AT5G05340	5	1578869	1580875	-	2007	10	12	48	24	1871	585	10	14
gene:AT5G05350	5	1585249	1587517	+	2269	25	18	23	31	33	18	28	34
gene:AT5G05360	5	1588277	1589643	+	1367	207	205	158	190	174	138	210	245
gene:AT5G05365	5	1590036	1590861	+	826	21	5	21	5	195	126	8	25
gene:AT5G05370	5	1590797	1591939	-	1143	168	186	194	181	252	375	202	201
gene:AT5G05380	5	1592013	1593185	+	1173	56	65	48	57	79	69	47	77
gene:AT5G05390	5	1594685	1597042	+	2358	7	16	14	15	6	8	0	10
gene:AT5G05400	5	1597351	1601255	-	3905	54	60	78	69	34	52	67	73
gene:AT5G05410	5	1602205	1604112	+	1908	546	492	220	439	297	261	206	87
gene:AT5G05420	5	1604040	1604823	-	784	11	14	2	4	7	1	2	2
gene:AT5G05430	5	1605275	1606712	-	1438	13	14	20	17	9	15	33	36
gene:AT5G05440	5	1608988	1610527	+	1540	996	1238	431	488	640	602	1085	1282
gene:AT5G05450	5	1611737	1615387	+	3651	423	459	473	476	507	479	481	583
gene:AT5G05460	5	1615507	1619107	+	3601	138	174	225	132	584	501	149	232
gene:AT5G05470	5	1620458	1622340	+	1883	179	209	235	203	329	256	189	242
gene:AT5G05480	5	1622172	1624270	-	2099	297	338	316	350	427	452	369	332
gene:AT5G05490	5	1624206	1629269	+	5064	34	41	8	28	8	7	31	17
gene:AT5G05500	5	1629610	1630478	+	869	102	147	58	64	4	20	76	92
gene:AT5G05510	5	1630559	1632739	-	2181	34	29	55	60	42	67	31	46
gene:AT5G05520	5	1632799	1635416	+	2618	401	600	606	496	625	642	478	546
gene:AT5G05530	5	1635478	1636278	+	801	0	0	0	6	12	8	6	0
gene:AT5G05540	5	1636282	1638939	+	2658	400	421	406	377	453	378	381	429
gene:AT5G05550	5	1639000	1640960	-	1961	210	275	259	253	176	169	216	302
gene:AT5G05560	5	1640098	1654830	+	14733	417	531	605	540	588	662	498	466
gene:AT5G05570	5	1656481	1663929	+	7449	329	463	459	406	677	473	302	444
gene:AT5G05580	5	1664040	1666531	+	2492	1147	1561	1628	1845	740	863	946	1305
gene:AT5G05590	5	1666471	1668569	-	2099	201	258	231	255	268	305	253	310
gene:AT5G05598	5	1671812	1672062	+	251	0	0	0	0	0	0	2	0
gene:AT5G05600	5	1672070	1674770	+	2701	1311	1891	775	1369	1688	1597	1491	1171
gene:AT5G05610	5	1676889	1679107	-	2219	714	834	691	683	905	944	630	827
gene:AT5G05620	5	1679230	1682055	+	2826	275	263	356	299	368	335	230	341
gene:AT5G05630	5	1682301	1684504	+	2204	86	100	100	62	20	30	98	66
gene:AT5G05635	5	1684554	1684808	-	255	0	0	0	0	0	0	0	0
gene:AT5G05640	5	1684566	1685812	+	1247	41	51	55	36	64	76	73	69
gene:AT5G05650	5	1686532	1686909	-	378	0	0	0	0	0	0	0	0
gene:AT5G05653	5	1688371	1689568	-	1198	3	8	2	2	21	19	0	6
gene:AT5G05657	5	1688990	1689571	+	582	0	0	0	0	0	0	0	0
gene:AT5G05660	5	1690571	1695557	-	4987	490	562	588	596	682	733	582	699
gene:AT5G05670	5	1695717	1698191	-	2475	188	243	259	223	216	219	223	284
gene:AT5G05675	5	1695898	1696129	+	232	0	0	0	0	0	0	0	0
gene:AT5G05680	5	1698270	1702659	+	4390	278	338	358	319	372	447	274	358
gene:AT5G05690	5	1702640	1706948	-	4309	1916	2343	1838	2283	1358	1484	2473	2347
gene:AT5G05700	5	1712670	1715731	-	3062	433	470	454	542	609	553	447	560
gene:AT5G05710	5	1715780	1716549	+	770	128	151	102	141	132	105	172	190
gene:AT5G05720	5	1716871	1719541	+	2671	0	0	0	0	0	6	0	0
gene:AT5G05730	5	1719533	1722933	-	3401	710	1042	734	953	3608	2944	926	807
gene:AT5G05735	5	1719966	1720166	+	201	0	0	0	0	0	0	0	0
gene:AT5G05740	5	1723687	1727068	-	3382	1228	1285	1452	1549	1077	1268	1198	1430
gene:AT5G05750	5	1727368	1728933	+	1566	533	610	530	551	508	416	702	859
gene:AT5G05760	5	1728893	1731090	-	2198	177	195	171	147	474	449	199	204
gene:AT5G05770	5	1734427	1734855	+	429	0	0	2	0	4	4	0	4
gene:AT5G05780	5	1735725	1738740	+	3016	828	1102	1106	1083	1389	1413	1025	1307
gene:AT5G05790	5	1740523	1742186	-	1664	40	48	56	68	116	110	53	63
gene:AT5G05800	5	1742994	1745245	-	2252	436	537	478	532	418	428	527	493
gene:AT5G05810	5	1746548	1748327	+	1780	26	30	30	22	21	8	44	56
gene:AT5G05820	5	1751686	1754361	-	2676	202	295	356	355	356	438	292	378
gene:AT5G05830	5	1755669	1757085	+	1417	98	158	147	157	160	138	158	169
gene:AT5G05840	5	1757065	1760666	-	3602	26	31	1	21	4	4	4	10
gene:AT5G05850	5	1762405	1764774	-	2370	172	156	176	213	282	231	163	156
gene:AT5G05860	5	1765390	1767510	+	2121	267	273	303	281	320	384	313	290
gene:AT5G05870	5	1767630	1769477	+	1848	268	218	238	281	166	173	259	207
gene:AT5G05880	5	1769527	1771737	+	2211	76	114	73	63	108	87	61	101
gene:AT5G05890	5	1772415	1774187	+	1773	414	466	362	362	102	80	333	351
gene:AT5G05900	5	1774335	1776492	+	2158	10	7	14	12	0	0	14	24
gene:AT5G05910	5	1776858	1777313	+	456	2	0	0	0	0	0	0	0
gene:AT5G05920	5	1777547	1779867	-	2321	124	154	154	166	303	251	129	149
gene:AT5G05930	5	1779870	1783465	-	3596	398	473	361	371	426	365	417	495
gene:AT5G05940	5	1785845	1788600	+	2756	95	123	180	136	268	153	83	136
gene:AT5G05950	5	1788738	1789992	+	1255	179	222	191	265	236	288	245	254
gene:AT5G05960	5	1789538	1790833	+	1296	213	236	462	387	811	770	237	283
gene:AT5G05965	5	1790788	1792634	-	1847	7	5	7	2	7	3	7	6
gene:AT5G05970	5	1795294	1799527	+	4234	318	314	331	318	254	221	239	320
gene:AT5G05980	5	1799490	1804492	-	5003	583	592	600	652	840	700	477	582
gene:AT5G05987	5	1804697	1806850	+	2154	175	217	189	141	220	160	156	189
gene:AT5G05990	5	1806761	1807919	-	1159	180	181	143	160	208	170	160	126
gene:AT5G06000	5	1808111	1809856	+	1746	66	70	59	64	38	68	65	62
gene:AT5G06010	5	1809865	1810281	+	417	2	0	0	0	0	0	0	2
gene:AT5G06020	5	1811938	1812393	+	456	0	0	0	0	0	0	0	0
gene:AT5G06030	5	1813919	1814371	+	453	0	0	0	0	0	0	0	0
gene:AT5G06040	5	1815128	1816037	+	910	0	0	0	0	0	0	0	0
gene:AT5G06043	5	1817137	1817505	-	369	0	0	0	0	0	0	0	0
gene:AT5G06050	5	1820117	1823862	+	3746	205	324	372	351	368	370	303	384
gene:AT5G06060	5	1823839	1825926	-	2088	624	706	673	795	760	829	600	721
gene:AT5G06070	5	1828150	1829186	-	1037	0	0	2	0	2	0	0	2
gene:AT5G06080	5	1830671	1831467	-	797	2	2	2	0	4	0	2	0
gene:AT5G06090	5	1835047	1837037	+	1991	29	20	32	21	18	16	24	34
gene:AT5G06100	5	1837835	1840727	+	2893	275	307	335	335	352	290	247	248
gene:AT5G06110	5	1840755	1843872	-	3118	1655	1895	1682	1617	1860	1759	1712	2001
gene:AT5G06120	5	1843828	1853051	+	9224	579	665	695	642	756	738	555	610
gene:AT5G06130	5	1853432	1855978	-	2547	926	1118	997	1227	1340	1367	921	1053
gene:AT5G06140	5	1855995	1858903	-	2909	766	900	926	924	1244	1055	886	1024
gene:AT5G06150	5	1859279	1861703	-	2425	233	250	331	259	255	220	177	262
gene:AT5G06160	5	1862325	1866433	-	4109	459	593	594	635	624	648	510	593
gene:AT5G06170	5	1869791	1871719	+	1929	0	0	1	0	2	0	0	0
gene:AT5G06180	5	1873116	1876059	+	2944	48	104	114	85	116	157	59	137
gene:AT5G06190	5	1875789	1876782	-	994	60	68	64	67	108	109	39	46
gene:AT5G06200	5	1877134	1878324	+	1191	24	46	45	20	16	35	28	24
gene:AT5G06210	5	1878449	1879875	+	1427	181	229	179	186	184	166	205	210
gene:AT5G06220	5	1879902	1885643	+	5742	1415	1533	1174	1397	978	978	1107	1158
gene:AT5G06230	5	1884928	1887175	-	2248	19	17	23	11	74	51	16	12
gene:AT5G06240	5	1888250	1889914	+	1665	120	116	107	138	139	123	108	139
gene:AT5G06250	5	1891880	1894353	-	2474	11	13	24	18	29	18	10	13
gene:AT5G06260	5	1902565	1905277	-	2713	439	559	457	505	726	655	417	459
gene:AT5G06265	5	1905042	1908332	+	3291	201	203	307	261	236	217	182	201
gene:AT5G06270	5	1912013	1913728	+	1716	62	121	109	121	40	51	61	117
gene:AT5G06280	5	1917641	1918993	-	1353	237	271	230	289	195	176	177	161
gene:AT5G06290	5	1919080	1921425	+	2346	1711	2036	2271	2501	1630	1899	1791	1994
gene:AT5G06300	5	1921548	1925407	-	3860	125	212	128	145	64	83	102	129
gene:AT5G06310	5	1928343	1930951	+	2609	46	39	74	57	72	62	40	84
gene:AT5G06320	5	1930793	1931782	-	990	2983	3663	3261	5323	5405	4696	2401	1359
gene:AT5G06330	5	1933890	1935840	-	1951	85	96	113	108	187	161	96	108
gene:AT5G06340	5	1936339	1938134	+	1796	805	838	808	1074	916	1003	747	853
gene:AT5G06350	5	1938412	1944366	+	5955	283	359	361	354	410	323	277	325
gene:AT5G06360	5	1944754	1946784	+	2031	1369	1337	1279	1301	1413	1395	1438	1441
gene:AT5G06370	5	1947005	1948612	-	1608	417	462	393	419	757	801	420	462
gene:AT5G06380	5	1949315	1950282	+	968	8	0	2	2	12	4	4	0
gene:AT5G06390	5	1952505	1955796	+	3292	619	773	865	799	645	677	671	893
gene:AT5G06400	5	1955861	1959250	+	3390	50	56	68	68	44	38	59	72
gene:AT5G06410	5	1959367	1961158	-	1792	88	116	134	152	145	140	106	128
gene:AT5G06420	5	1960681	1963040	+	2360	63	55	46	82	120	83	58	104
gene:AT5G06430	5	1963072	1964467	-	1396	102	109	81	100	97	101	76	120
gene:AT5G06440	5	1964420	1967500	-	3081	617	794	657	760	610	557	629	674
gene:AT5G06450	5	1967638	1969287	-	1650	166	223	206	263	202	212	232	205
gene:AT5G06460	5	1969960	1974527	+	4568	985	938	831	966	1199	1078	871	936
gene:AT5G06470	5	1974535	1975530	-	996	30	30	20	40	18	8	38	37
