# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "lnc_RNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_lnc_RNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT4G07465.1	4	13152727	13153076	+	350	0	0	0	2	0	0	0	0
transcript:AT4G25885.1	4	13154711	13155507	-	797	32	35	38	39	31	24	20	37
transcript:AT4G07505.1	4	13167508	13167772	+	265	0	0	0	0	0	0	0	0
transcript:AT4G26095.1	4	13224204	13227622	-	3419	0	0	1	0	0	0	1	0
transcript:AT4G26095.2	4	13224338	13227622	-	3285	0	0	0	0	0	0	0	0
transcript:AT4G07535.1	4	13250324	13250814	+	491	1	0	0	0	0	0	0	0
transcript:AT4G07545.1	4	13251433	13251748	+	316	0	2	0	0	0	2	0	0
transcript:AT4G07575.1	4	13318246	13318446	+	201	0	0	0	0	0	0	0	0
transcript:AT4G07645.1	4	13353992	13354286	-	295	0	0	0	0	0	0	0	0
transcript:AT4G07655.1	4	13375093	13375318	+	226	3	1	2	2	0	1	6	0
transcript:AT4G26488.1	4	13380153	13381686	-	1534	0	0	0	0	0	0	0	0
transcript:AT4G26488.2	4	13380209	13381692	-	1484	0	0	0	0	0	0	0	0
transcript:AT4G26542.1	4	13395415	13398178	+	2764	741	887	949	971	243	275	947	1092
transcript:AT4G07665.1	4	13413395	13413697	+	303	0	0	0	0	0	0	0	0
transcript:AT4G26582.1	4	13413548	13416178	+	2631	0	0	0	0	0	0	0	0
transcript:AT4G26582.2	4	13413548	13416178	+	2631	0	0	0	0	0	0	0	0
transcript:AT4G26795.1	4	13487209	13489601	-	2393	0	0	0	0	0	0	0	0
transcript:AT4G26795.2	4	13487251	13489634	-	2384	0	0	0	0	0	0	0	0
transcript:AT4G26795.4	4	13487330	13489637	-	2308	0	0	0	0	0	0	0	0
transcript:AT4G26795.3	4	13487330	13489637	-	2308	0	0	0	0	0	0	0	0
transcript:AT4G26795.5	4	13487330	13489637	-	2308	0	0	0	0	0	0	0	0
transcript:AT4G26795.6	4	13487385	13489602	-	2218	0	0	0	0	0	0	0	0
transcript:AT4G26795.7	4	13487392	13489565	-	2174	0	0	0	0	0	0	0	0
transcript:AT4G07715.1	4	13508818	13509175	-	358	0	0	0	0	0	0	0	0
transcript:AT4G07735.1	4	13546626	13546881	-	256	93	93	80	76	197	136	69	78
transcript:AT4G07745.1	4	13578271	13578505	+	235	0	0	0	0	0	0	0	0
transcript:AT4G07765.1	4	13580314	13580748	-	435	0	0	0	0	0	0	0	0
transcript:AT4G07775.1	4	13580349	13580597	+	249	0	0	0	0	0	0	0	0
transcript:AT4G07785.1	4	13601606	13601806	+	201	0	0	0	0	0	0	0	0
transcript:AT4G07805.1	4	13685896	13686488	-	593	0	0	0	0	0	0	0	0
transcript:AT4G07815.1	4	13716419	13716733	-	315	2	0	12	4	0	1	0	0
transcript:AT4G07845.1	4	13742051	13742284	-	234	0	0	0	0	0	0	0	0
transcript:AT4G07855.1	4	13743303	13743613	-	311	48	65	63	67	113	83	60	67
transcript:AT4G07855.2	4	13745605	13746071	-	467	669	740	898	970	1435	1445	616	933
transcript:AT4G07865.1	4	13749328	13749896	+	569	0	0	0	0	0	0	0	0
transcript:AT4G07895.1	4	13836090	13836305	+	216	9	10	6	5	33	30	11	15
transcript:AT4G07905.1	4	13860642	13860949	+	308	6	7	3	7	3	5	1	3
transcript:AT4G27852.1	4	13872023	13873700	-	1678	0	0	0	0	0	0	0	0
transcript:AT4G27852.2	4	13872040	13873526	-	1487	0	0	0	0	0	0	0	0
transcript:AT4G27852.3	4	13872079	13873907	-	1829	28	25	38	54	63	27	30	24
transcript:AT4G27852.4	4	13873075	13873794	-	720	0	0	0	0	0	0	0	0
transcript:AT4G07925.1	4	13909217	13909561	+	345	2	0	1	1	0	1	0	0
transcript:AT4G07955.1	4	13912636	13913003	+	368	0	0	0	0	0	0	0	0
transcript:AT4G07985.1	4	13967391	13967704	+	314	0	0	0	0	0	0	0	0
transcript:AT4G28162.1	4	13979567	13981536	-	1970	0	0	0	0	0	0	0	0
transcript:AT4G28162.2	4	13979659	13981530	-	1872	0	0	0	0	0	0	0	0
transcript:AT4G28162.3	4	13979732	13981520	-	1789	0	0	0	0	0	0	0	0
transcript:AT4G08005.1	4	13982246	13982492	-	247	0	2	1	0	1	1	0	2
transcript:AT4G08015.1	4	13982990	13983427	+	438	93	78	72	74	40	37	93	104
transcript:AT4G28652.1	4	14144675	14147417	+	2743	449	446	353	404	368	320	434	516
transcript:AT4G08045.1	4	14345159	14345433	-	275	0	0	0	0	0	2	0	0
transcript:AT4G08065.1	4	14364142	14364738	+	597	0	0	0	0	0	0	0	0
transcript:AT4G08075.1	4	14435598	14435801	-	204	0	0	0	0	0	0	0	0
transcript:AT4G08085.1	4	14437100	14437431	+	332	0	0	0	0	0	0	0	0
transcript:AT4G08185.1	4	14500063	14500262	-	200	0	0	0	0	0	0	2	0
transcript:AT4G08195.1	4	14543089	14543302	+	214	0	0	0	0	0	0	0	0
transcript:AT4G08205.1	4	14545915	14546278	+	364	0	0	0	0	0	0	0	0
transcript:AT4G08215.1	4	14573324	14573710	+	387	0	0	0	0	0	0	0	0
transcript:AT4G08225.1	4	14597608	14598223	-	616	41	102	79	91	101	133	80	127
transcript:AT4G08245.1	4	14618389	14618640	+	252	25	37	29	26	50	42	34	45
transcript:AT4G08245.2	4	14619136	14619394	+	259	4	6	1	9	19	8	10	7
transcript:AT4G08255.1	4	14619454	14619667	+	214	24	22	23	31	45	32	43	27
transcript:AT4G08265.1	4	14684079	14684390	-	312	0	0	0	0	0	1	0	0
transcript:AT4G08285.1	4	14879849	14880317	+	469	1	9	4	0	21	5	0	5
transcript:AT4G08295.1	4	14947779	14948073	-	295	12	3	4	8	10	5	5	7
transcript:AT4G08305.1	4	14955534	14955832	-	299	129	150	163	242	187	283	138	135
transcript:AT4G08315.1	4	14956315	14956768	+	454	4	2	6	4	2	3	8	2
transcript:AT4G08355.1	4	14999095	14999340	+	246	0	0	0	0	0	0	0	0
transcript:AT4G08365.1	4	15033619	15033900	+	282	0	0	0	0	0	0	0	0
transcript:AT4G08385.1	4	15064061	15064584	-	524	0	0	0	0	0	0	0	0
transcript:AT4G08415.1	4	15078288	15078663	-	376	0	0	0	0	1	0	0	0
transcript:AT4G31248.1	4	15179132	15180803	+	1672	136	190	151	185	256	215	161	143
transcript:AT4G08435.1	4	15195586	15195958	-	373	0	0	0	1	0	0	0	0
transcript:AT4G08445.1	4	15209771	15209983	-	213	0	0	0	0	0	0	0	0
transcript:AT4G08465.1	4	15210570	15210850	-	281	0	0	0	0	1	0	0	0
transcript:AT4G08475.1	4	15211138	15211415	+	278	0	0	0	0	0	0	0	0
transcript:AT4G08495.1	4	15211392	15212026	-	635	0	0	0	0	0	0	0	0
transcript:AT4G31398.1	4	15238554	15239474	-	921	10	10	6	11	15	21	20	8
transcript:AT4G31398.2	4	15238584	15239282	-	699	0	0	0	0	0	0	0	0
transcript:AT4G08505.1	4	15239724	15240243	+	520	22	31	21	6	70	37	28	31
transcript:AT4G08515.1	4	15288371	15288615	+	245	0	0	0	0	0	0	0	0
transcript:AT4G08525.1	4	15359028	15359381	+	354	0	0	0	0	0	0	2	0
transcript:AT4G08565.1	4	15379142	15379366	-	225	0	0	0	0	0	0	0	0
transcript:AT4G08575.1	4	15405984	15406345	-	362	120	134	142	184	83	104	117	139
transcript:AT4G08585.1	4	15457623	15458804	-	1182	2	0	0	4	0	0	0	1
transcript:AT4G08595.1	4	15458433	15458734	+	302	0	0	0	0	0	0	0	0
transcript:AT4G08635.1	4	15478629	15479482	-	854	0	1	1	0	0	0	0	3
transcript:AT4G08665.1	4	15580521	15580848	+	328	0	0	0	0	0	0	0	0
transcript:AT4G08705.1	4	15757389	15757707	-	319	33	49	55	30	44	38	17	27
transcript:AT4G08715.1	4	15919301	15919535	-	235	1	0	0	0	0	0	0	0
transcript:AT4G08725.1	4	15956442	15956689	+	248	0	0	0	0	0	0	0	0
transcript:AT4G08775.1	4	16037779	16038165	+	387	20	26	17	33	19	21	22	22
transcript:AT4G08785.1	4	16054583	16055033	+	451	3	6	2	3	7	2	0	3
transcript:AT4G08785.2	4	16055997	16056611	+	615	87	87	131	118	118	103	104	76
transcript:AT4G08795.1	4	16157209	16157554	-	346	440	499	435	517	377	374	559	442
transcript:AT4G08805.1	4	16159913	16160152	+	240	52	35	60	75	81	97	56	59
transcript:AT4G08815.1	4	16169218	16169439	-	222	431	550	429	657	127	199	539	367
transcript:AT4G08825.1	4	16169999	16170525	+	527	44	62	79	54	52	50	63	73
transcript:AT4G08835.1	4	16200215	16201007	+	793	1	1	3	3	2	5	0	0
transcript:AT4G08845.1	4	16200363	16200806	-	444	0	0	0	0	0	0	0	0
transcript:AT4G08855.1	4	16216410	16216802	-	393	0	0	0	0	0	0	0	0
transcript:AT4G08865.1	4	16286651	16286887	+	237	2	1	0	1	0	0	0	0
transcript:AT4G08885.1	4	16319979	16320440	-	462	0	0	0	0	0	0	0	0
transcript:AT4G08915.1	4	16321985	16322256	+	272	0	0	0	1	0	4	0	0
transcript:AT4G34071.1	4	16325750	16326840	+	1091	0	3	0	0	1	0	0	0
transcript:AT4G08925.1	4	16341960	16342266	-	307	72	117	108	132	140	182	86	88
transcript:AT4G08935.1	4	16343526	16343808	+	283	59	90	67	126	51	33	68	56
transcript:AT4G08955.1	4	16385474	16385730	+	257	0	0	0	0	0	0	0	0
transcript:AT4G08965.1	4	16420367	16420566	-	200	0	0	0	0	0	0	0	0
transcript:AT4G08975.1	4	16424445	16424672	+	228	0	0	0	0	0	0	0	0
transcript:AT4G34332.1	4	16424716	16425890	-	1175	0	0	2	0	0	0	0	3
transcript:AT4G08985.1	4	16452065	16452725	-	661	173	171	78	156	2	8	83	44
transcript:AT4G09005.1	4	16469003	16469646	-	644	0	0	0	2	0	0	0	0
transcript:AT4G09015.1	4	16565261	16565533	+	273	0	0	0	0	0	0	0	0
transcript:AT4G09025.1	4	16584209	16584476	+	268	0	0	0	0	0	0	0	0
transcript:AT4G09045.1	4	16588865	16589338	+	474	0	0	0	0	0	0	0	0
transcript:AT4G09055.1	4	16589031	16589271	-	241	0	0	0	0	0	0	0	0
transcript:AT4G09065.1	4	16704159	16704620	+	462	0	0	0	0	0	0	0	0
transcript:AT4G09075.1	4	16706089	16706300	-	212	0	0	0	0	0	0	0	0
transcript:AT4G09085.1	4	16706277	16706486	+	210	0	0	0	0	0	0	0	0
transcript:AT4G09105.1	4	16720175	16720536	+	362	0	0	1	1	0	0	2	0
transcript:AT4G09115.1	4	16742149	16742359	+	211	0	0	0	0	0	0	0	0
transcript:AT4G09125.1	4	16744983	16745191	-	209	0	0	0	0	0	0	0	0
transcript:AT4G09145.1	4	16799635	16799966	+	332	3	3	1	14	3	3	4	7
transcript:AT4G09155.1	4	16853866	16854125	+	260	0	0	0	0	0	0	0	0
transcript:AT4G09165.1	4	16873770	16874114	-	345	20	23	31	14	12	10	9	12
transcript:AT4G09175.1	4	16879231	16879842	+	612	0	0	0	0	0	0	0	0
transcript:AT4G09185.1	4	16880262	16880502	-	241	0	0	0	0	0	0	0	0
transcript:AT4G09225.1	4	16904487	16904812	-	326	297	329	336	302	1405	1110	276	366
transcript:AT4G09235.1	4	16914027	16914520	+	494	0	0	0	0	0	0	0	0
transcript:AT4G09240.1	4	17026947	17027678	-	732	1	3	14	5	2	1	3	2
transcript:AT4G36032.1	4	17044958	17047339	+	2382	0	0	2	0	0	0	0	0
transcript:AT4G36032.2	4	17044994	17047346	+	2353	0	0	0	0	0	0	0	0
transcript:AT4G36052.2	4	17052347	17053499	+	1153	0	0	0	0	0	0	0	0
transcript:AT4G36052.1	4	17052347	17053499	+	1153	0	0	0	0	0	0	0	0
transcript:AT4G09265.1	4	17135582	17136032	+	451	0	0	0	0	0	0	0	2
transcript:AT4G09275.1	4	17154045	17154283	-	239	2	0	3	0	0	2	2	0
transcript:AT4G09285.1	4	17159090	17159297	-	208	0	0	0	0	0	0	0	0
transcript:AT4G09295.1	4	17183408	17183843	+	436	0	0	0	0	0	0	0	0
transcript:AT4G09305.1	4	17183713	17184020	-	308	0	0	0	0	0	0	0	0
transcript:AT4G09315.1	4	17217088	17217401	-	314	0	0	1	0	0	0	0	0
transcript:AT4G09325.1	4	17217185	17217401	+	217	0	0	0	0	0	0	0	0
transcript:AT4G09335.1	4	17225058	17225421	+	364	0	1	0	0	1	0	1	0
transcript:AT4G09375.1	4	17311769	17312229	+	461	72	92	46	74	28	25	114	111
transcript:AT4G09385.1	4	17330729	17331348	+	620	11	12	7	3	1	0	4	0
transcript:AT4G36808.1	4	17343253	17344902	-	1650	1690	2060	1987	2245	2193	2427	1615	1994
transcript:AT4G09395.1	4	17387358	17387610	-	253	0	0	0	0	0	0	0	0
transcript:AT4G09415.1	4	17395393	17395926	+	534	0	0	6	4	1	0	0	0
transcript:AT4G09445.1	4	17396243	17396442	-	200	0	0	1	0	0	0	0	2
transcript:AT4G37225.1	4	17516210	17516904	-	695	0	0	0	0	0	0	0	0
transcript:AT4G37225.2	4	17516213	17516864	-	652	0	0	0	0	0	0	0	0
transcript:AT4G09485.1	4	17535020	17535359	+	340	0	0	0	0	0	0	0	0
transcript:AT4G09495.1	4	17536979	17537181	-	203	0	0	0	0	0	0	0	0
transcript:AT4G37432.2	4	17596973	17598929	-	1957	0	0	0	0	0	0	0	0
transcript:AT4G37432.1	4	17596973	17598929	-	1957	0	0	0	0	0	0	0	0
transcript:AT4G37553.1	4	17646613	17649951	-	3339	172	242	252	291	90	110	159	191
transcript:AT4G37553.2	4	17647893	17648713	-	821	0	0	0	0	0	0	0	0
transcript:AT4G37553.3	4	17648437	17650052	-	1616	0	0	0	0	0	0	0	0
transcript:AT4G37553.4	4	17648439	17650067	-	1629	0	0	0	0	0	0	0	0
transcript:AT4G09515.1	4	17688186	17688392	+	207	0	0	0	0	1	0	0	0
transcript:AT4G09525.1	4	17689971	17690276	-	306	0	1	0	0	0	0	0	0
transcript:AT4G09555.1	4	17698936	17699581	+	646	0	0	0	0	0	0	0	2
transcript:AT4G09575.1	4	17706331	17706829	-	499	0	0	0	0	0	0	0	0
transcript:AT4G09605.1	4	17706331	17707283	+	953	2	0	0	2	0	3	0	1
transcript:AT4G09635.1	4	17717092	17717302	+	211	0	0	0	0	0	0	0	0
transcript:AT4G09645.1	4	17722320	17722594	+	275	0	0	0	0	0	0	0	0
transcript:AT4G09655.1	4	17733390	17733672	-	283	0	0	0	0	0	0	0	0
transcript:AT4G09665.1	4	17766828	17767246	-	419	0	0	0	0	0	0	0	0
transcript:AT4G37895.1	4	17813545	17815178	+	1634	76	68	114	92	168	132	79	62
transcript:AT4G09675.1	4	17816331	17816595	-	265	0	0	0	0	0	0	0	0
transcript:AT4G09685.1	4	17907917	17909707	+	1791	86	87	110	109	110	104	92	105
transcript:AT4G38215.1	4	17922913	17924252	+	1340	83	81	110	93	257	305	97	86
transcript:AT4G09695.1	4	17935407	17937048	-	1642	1352	1500	1185	1667	1747	2080	1800	1565
transcript:AT4G09705.1	4	17998375	17998688	-	314	0	0	0	0	2	0	0	2
transcript:AT4G38545.1	4	18022932	18025298	-	2367	0	0	0	1	0	2	2	1
transcript:AT4G38545.2	4	18022983	18025243	-	2261	0	0	0	0	0	0	0	0
transcript:AT4G38545.3	4	18023022	18025287	-	2266	0	0	0	0	0	0	0	0
transcript:AT4G38552.1	4	18025587	18028764	-	3178	2203	2907	2084	3449	4839	3882	2299	2751
transcript:AT4G09715.1	4	18030895	18031163	-	269	1	5	0	3	168	140	3	0
transcript:AT4G09725.1	4	18050621	18050859	+	239	0	0	0	0	0	0	0	0
transcript:AT4G09755.1	4	18120399	18120767	-	369	0	0	0	0	0	0	0	0
transcript:AT4G09765.1	4	18127291	18127783	+	493	0	0	0	0	0	0	0	0
transcript:AT4G38932.1	4	18151827	18152597	-	771	665	606	575	606	580	561	838	802
transcript:AT4G09785.1	4	18189595	18189953	+	359	94	110	115	140	80	88	92	94
transcript:AT4G09815.1	4	18241247	18241815	-	569	279	313	403	314	322	251	289	307
transcript:AT4G09825.1	4	18248983	18249509	+	527	0	0	2	2	0	0	0	0
transcript:AT4G09855.1	4	18318334	18318801	-	468	0	0	0	0	0	0	0	0
transcript:AT4G09865.1	4	18331775	18332119	-	345	0	0	0	0	0	0	0	0
transcript:AT4G09885.1	4	18391845	18392336	-	492	0	0	0	0	0	4	0	0
transcript:AT4G09895.1	4	18392738	18393007	+	270	0	0	0	0	0	0	0	0
transcript:AT4G09905.1	4	18441448	18441666	-	219	0	0	0	0	0	0	0	0
transcript:AT4G09915.1	4	18473431	18473781	+	351	0	0	0	0	0	0	0	0
transcript:AT4G39838.1	4	18484794	18486870	-	2077	882	1040	1127	1274	1586	1669	936	1085
transcript:AT4G09935.1	4	18488073	18488315	-	243	0	0	0	0	0	0	0	0
transcript:AT4G09945.1	4	18498300	18498531	-	232	4	2	1	4	9	7	0	8
transcript:AT4G09955.1	4	18533827	18534208	-	382	31	24	33	24	31	26	27	39
transcript:AT4G09975.1	4	18538133	18538464	+	332	172	290	274	315	83	111	210	238
transcript:AT4G09985.1	4	18542473	18542681	-	209	26	28	28	38	35	23	30	31
transcript:AT4G40085.1	4	18579194	18580702	-	1509	27	32	15	25	18	19	14	19
transcript:AT4G40085.3	4	18579242	18580377	-	1136	0	0	0	0	0	0	0	0
transcript:AT4G40085.2	4	18579242	18580377	-	1136	0	0	0	0	0	0	0	0
transcript:AT4G09995.1	4	18582068	18582443	+	376	0	0	0	0	0	0	2	0
transcript:AT5G00730.1	5	2	303	+	302	0	1	2	0	0	0	0	0
transcript:AT5G00735.1	5	40704	41104	+	401	0	0	0	0	0	0	0	0
transcript:AT5G00740.1	5	40858	41104	-	247	0	0	0	0	0	0	0	0
transcript:AT5G01175.2	5	60208	61214	+	1007	0	0	0	0	0	0	0	0
transcript:AT5G01175.1	5	60208	61214	+	1007	0	0	0	0	0	0	0	0
transcript:AT5G01215.1	5	84466	86258	-	1793	0	0	0	0	0	0	0	0
transcript:AT5G01215.2	5	84466	86258	-	1793	0	0	0	0	0	0	0	0
transcript:AT5G00745.1	5	97161	97436	-	276	0	0	0	0	0	0	0	0
transcript:AT5G00770.1	5	194433	194823	-	391	0	4	0	0	0	2	0	1
transcript:AT5G00775.1	5	194723	194933	+	211	0	0	0	0	0	0	0	0
transcript:AT5G01542.1	5	211017	213593	+	2577	138	168	177	224	1863	1454	160	104
transcript:AT5G00780.1	5	222511	223932	+	1422	0	1	1	0	0	0	0	0
transcript:AT5G00780.2	5	222528	224034	+	1507	0	0	0	0	0	0	0	0
transcript:AT5G00780.3	5	222930	224033	+	1104	0	0	0	0	0	0	0	0
transcript:AT5G01595.1	5	226972	229286	+	2315	1137	1087	2420	1814	8769	8622	1591	1202
transcript:AT5G00785.1	5	266640	266874	+	235	42	40	40	31	177	232	40	39
transcript:AT5G01732.1	5	272839	276426	+	3588	224	318	281	259	478	450	293	322
transcript:AT5G00790.1	5	288329	288574	-	246	1	3	4	4	0	0	0	0
transcript:AT5G00795.1	5	318153	318406	-	254	0	0	0	0	0	0	0	0
transcript:AT5G00800.1	5	318153	318475	+	323	0	0	0	0	0	0	0	0
transcript:AT5G00805.1	5	328205	328477	+	273	0	0	0	0	0	0	0	0
transcript:AT5G00810.1	5	345262	345614	+	353	0	0	0	0	1	1	0	1
transcript:AT5G00815.1	5	423921	424177	-	257	5	8	8	4	4	14	4	8
transcript:AT5G00820.1	5	424426	424704	+	279	111	115	93	140	92	91	144	133
transcript:AT5G00825.1	5	440987	441189	+	203	0	2	0	1	2	4	4	0
transcript:AT5G00835.1	5	499782	500107	-	326	0	0	0	0	0	0	0	0
transcript:AT5G00840.1	5	512220	512531	+	312	0	0	0	0	0	0	0	0
transcript:AT5G00845.1	5	524590	524858	+	269	0	0	0	0	0	0	0	0
transcript:AT5G00850.1	5	535044	535256	-	213	0	0	0	0	0	0	0	0
transcript:AT5G00855.1	5	545745	545953	-	209	0	0	0	0	0	2	0	0
transcript:AT5G00860.1	5	562930	563175	-	246	4	9	18	17	22	4	3	13
transcript:AT5G00865.1	5	564507	564810	+	304	77	59	102	77	72	100	69	79
transcript:AT5G00870.1	5	583419	583724	-	306	56	80	93	76	136	149	44	40
transcript:AT5G00875.2	5	624122	625391	-	1270	0	0	0	0	0	0	0	0
transcript:AT5G00875.1	5	624122	625391	-	1270	0	0	0	0	0	0	0	0
transcript:AT5G00880.1	5	648062	648538	+	477	69	83	56	73	71	100	48	50
transcript:AT5G00895.1	5	707526	707791	-	266	5	2	1	3	5	6	6	13
transcript:AT5G00900.1	5	709137	709370	+	234	0	1	0	1	2	2	0	1
transcript:AT5G00905.1	5	758519	758719	-	201	33	25	43	56	26	40	29	39
transcript:AT5G00910.1	5	801292	801869	-	578	2	0	0	2	0	0	0	0
transcript:AT5G00920.1	5	846529	846760	-	232	52	69	64	87	71	70	69	77
transcript:AT5G00930.1	5	910546	910883	+	338	0	0	0	0	0	0	0	0
transcript:AT5G03668.1	5	947101	948967	-	1867	45	60	53	62	100	124	36	59
transcript:AT5G00935.1	5	968641	968841	+	201	0	0	0	0	0	0	0	0
transcript:AT5G00940.1	5	1030430	1031043	+	614	0	0	0	0	0	0	0	0
transcript:AT5G00950.1	5	1228957	1229271	-	315	0	0	0	3	0	0	0	0
transcript:AT5G00955.1	5	1229899	1230504	-	606	0	0	0	0	0	0	0	0
transcript:AT5G00960.1	5	1230181	1230463	+	283	0	0	0	0	0	0	0	0
transcript:AT5G00965.1	5	1244826	1245200	-	375	39	57	42	33	38	34	45	33
transcript:AT5G00970.1	5	1294133	1294339	+	207	0	0	0	0	0	0	0	0
transcript:AT5G00975.1	5	1341343	1341853	+	511	10	6	5	3	5	10	5	9
transcript:AT5G00980.1	5	1342500	1342973	+	474	34	27	34	46	43	49	58	58
transcript:AT5G00985.1	5	1343271	1343665	+	395	19	14	17	18	27	8	20	21
transcript:AT5G00990.1	5	1373673	1374232	+	560	346	342	308	409	280	237	280	188
transcript:AT5G00995.1	5	1378000	1378219	-	220	0	0	0	0	0	0	0	0
transcript:AT5G01005.1	5	1542523	1542892	-	370	30	40	40	64	38	45	38	40
transcript:AT5G01045.1	5	1562443	1562902	-	460	2	12	3	1	0	11	0	2
transcript:AT5G05435.1	5	1606377	1607704	+	1328	0	0	0	0	0	0	0	0
transcript:AT5G05435.2	5	1606378	1607673	+	1296	0	0	0	0	0	0	0	0
transcript:AT5G05435.4	5	1606378	1607673	+	1296	0	0	0	0	0	0	0	0
transcript:AT5G05435.3	5	1606378	1607673	+	1296	0	0	0	0	0	0	0	0
transcript:AT5G05435.5	5	1606381	1607704	+	1324	0	0	0	0	0	0	0	0
transcript:AT5G05435.6	5	1606383	1607738	+	1356	0	0	0	0	0	0	0	0
transcript:AT5G01055.1	5	1619137	1619371	-	235	2	2	3	0	0	2	0	1
transcript:AT5G01065.1	5	1687905	1688191	+	287	0	0	0	0	0	0	0	0
transcript:AT5G01095.1	5	1727415	1727854	-	440	135	142	108	146	124	99	237	215
transcript:AT5G01105.1	5	1731629	1731956	-	328	0	0	0	0	0	0	0	0
transcript:AT5G01115.1	5	1745345	1745619	+	275	0	0	0	0	0	0	0	0
transcript:AT5G01125.1	5	1802414	1802753	+	340	5	7	7	10	11	12	11	6
transcript:AT5G01155.1	5	1867517	1867993	+	477	8	6	20	17	24	28	28	6
transcript:AT5G01205.1	5	1876406	1876610	+	205	5	3	5	6	9	10	1	8
transcript:AT5G01235.1	5	1890129	1890406	-	278	0	0	0	1	0	0	0	2
transcript:AT5G01245.1	5	1891034	1891347	-	314	1	0	0	0	0	0	0	0
transcript:AT5G01255.1	5	1931292	1931572	+	281	1404	1700	1612	2627	2657	2205	1157	651
transcript:AT5G06865.1	5	2132197	2133746	-	1550	9	11	12	17	1	0	11	6
transcript:AT5G06865.2	5	2132276	2133743	-	1468	0	0	0	0	0	0	0	0
transcript:AT5G01275.1	5	2177312	2177640	-	329	0	0	0	0	0	0	0	2
transcript:AT5G01285.1	5	2198413	2198835	+	423	1	2	5	4	1	1	4	5
transcript:AT5G01295.1	5	2206347	2206648	-	302	37	58	35	37	56	49	31	48
transcript:AT5G01315.1	5	2208375	2208919	+	545	155	184	152	166	173	123	119	174
transcript:AT5G07152.1	5	2215579	2218171	-	2593	0	0	0	0	0	0	0	0
transcript:AT5G07152.2	5	2215608	2218116	-	2509	0	0	0	0	0	0	0	0
transcript:AT5G07152.3	5	2216110	2218142	-	2033	0	0	0	0	0	0	0	0
transcript:AT5G01325.1	5	2218564	2219018	+	455	0	0	0	0	0	0	0	0
transcript:AT5G01345.1	5	2226116	2227223	+	1108	2	5	15	4	7	8	6	8
transcript:AT5G01375.1	5	2271907	2272237	-	331	43	44	67	65	72	52	68	120
transcript:AT5G01385.1	5	2292313	2292572	-	260	0	0	0	0	0	0	2	0
transcript:AT5G01395.1	5	2352199	2352403	-	205	0	0	0	0	0	0	0	0
transcript:AT5G01405.1	5	2365690	2366191	+	502	0	0	0	0	0	0	0	0
transcript:AT5G01415.1	5	2372000	2372269	+	270	0	0	0	0	0	0	0	0
transcript:AT5G01425.1	5	2440614	2440861	+	248	0	0	0	0	0	0	0	0
transcript:AT5G01435.1	5	2520851	2521290	-	440	61	79	126	142	60	87	70	69
transcript:AT5G01455.1	5	2555422	2555723	+	302	10	8	3	6	5	4	9	13
transcript:AT5G01465.1	5	2555553	2555911	-	359	0	0	0	0	0	0	0	0
transcript:AT5G01475.1	5	2614581	2614942	-	362	0	0	0	0	0	0	0	0
transcript:AT5G01485.1	5	2619586	2619791	+	206	0	0	0	0	0	0	0	0
transcript:AT5G01535.1	5	2649853	2650106	+	254	23	15	21	24	18	5	19	25
transcript:AT5G01545.1	5	2664956	2665375	+	420	181	186	213	277	143	151	186	182
transcript:AT5G01555.1	5	2765916	2766161	+	246	65	71	56	40	61	69	59	62
