# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "ncRNA_gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_ncRNA_gene.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT4G07765	4	13580314	13580748	-	435	0	0	0	0	0	0	0	0
gene:AT4G07775	4	13580349	13580597	+	249	0	0	0	0	0	0	0	0
gene:AT4G07785	4	13601606	13601806	+	201	0	0	0	0	0	0	0	0
gene:AT4G07805	4	13685896	13686488	-	593	0	0	0	0	0	0	0	0
gene:AT4G27395	4	13704782	13704854	+	73	0	0	0	0	1	0	0	0
gene:AT4G07815	4	13716419	13716733	-	315	2	0	12	4	0	1	0	0
gene:AT4G07845	4	13742051	13742284	-	234	0	0	0	0	0	0	0	0
gene:AT4G07855	4	13743303	13746071	-	2769	3053	3795	3798	4249	6391	5741	3003	4195
gene:AT4G07865	4	13749328	13749896	+	569	0	0	0	0	0	0	0	0
gene:AT4G07875	4	13782216	13782316	+	101	7	1	3	0	6	3	4	1
gene:AT4G07895	4	13836090	13836305	+	216	9	10	6	5	33	30	11	15
gene:AT4G27765	4	13846971	13847161	+	191	1	1	1	0	0	0	1	0
gene:AT4G07905	4	13860642	13860949	+	308	6	7	3	7	3	5	1	3
gene:AT4G27852	4	13872023	13873907	-	1885	50	59	66	102	102	68	71	55
gene:AT4G27875	4	13882917	13882988	-	72	0	0	0	0	0	0	0	0
gene:AT4G27885	4	13885191	13885263	-	73	0	0	0	0	0	0	0	0
gene:AT4G07925	4	13909217	13909561	+	345	2	0	1	1	0	1	0	0
gene:AT4G07955	4	13912636	13913003	+	368	0	0	0	0	0	0	0	0
gene:AT4G07975	4	13951108	13956888	+	5781	4513	6254	5358	5745	4037	3973	4110	5832
gene:AT4G07985	4	13967391	13967704	+	314	0	0	0	0	0	0	0	0
gene:AT4G28162	4	13979567	13981536	-	1970	33	49	37	31	8	28	38	44
gene:AT4G08005	4	13982246	13982492	-	247	0	2	1	0	1	1	0	2
gene:AT4G08015	4	13982990	13983427	+	438	93	78	72	74	40	37	93	104
gene:AT4G28362	4	14032490	14032561	+	72	0	0	0	0	0	0	0	0
gene:AT4G28652	4	14144675	14147417	+	2743	449	446	353	404	368	320	434	516
gene:AT4G28915	4	14267281	14267362	+	82	0	0	0	0	0	0	0	0
gene:AT4G08045	4	14345159	14345433	-	275	0	0	0	0	0	2	0	0
gene:AT4G08055	4	14354615	14354807	+	193	102	74	90	72	142	93	79	72
gene:AT4G08065	4	14364142	14364738	+	597	0	0	0	0	0	0	0	0
gene:AT4G08075	4	14435598	14435801	-	204	0	0	0	0	0	0	0	0
gene:AT4G08085	4	14437100	14437431	+	332	0	0	0	0	0	0	0	0
gene:AT4G08125	4	14468649	14468743	-	95	0	1	0	0	2	1	1	3
gene:AT4G08155	4	14468817	14468901	-	85	2	4	0	3	5	2	3	1
gene:AT4G08165	4	14468964	14469056	-	93	1	2	1	2	2	0	4	3
gene:AT4G08175	4	14469192	14469284	-	93	1	4	0	2	1	5	3	0
gene:AT4G29415	4	14470278	14470349	+	72	0	0	0	0	0	0	0	0
gene:AT4G08185	4	14500063	14500262	-	200	0	0	0	0	0	0	2	0
gene:AT4G08195	4	14543089	14543302	+	214	0	0	0	0	0	0	0	0
gene:AT4G08205	4	14545915	14546278	+	364	0	0	0	0	0	0	0	0
gene:AT4G08215	4	14573324	14573710	+	387	0	0	0	0	0	0	0	0
gene:AT4G08225	4	14597608	14598223	-	616	41	102	79	91	101	133	80	127
gene:AT4G08235	4	14605433	14605620	-	188	7	8	11	10	5	5	4	8
gene:AT4G08245	4	14618389	14619394	+	1006	106	153	99	142	243	195	166	168
gene:AT4G08255	4	14619454	14619667	+	214	24	22	23	31	45	32	43	27
gene:AT4G08265	4	14684079	14684390	-	312	0	0	0	0	0	1	0	0
gene:AT4G08285	4	14879849	14880317	+	469	1	9	4	0	21	5	0	5
gene:AT4G08295	4	14947779	14948073	-	295	12	3	4	8	10	5	5	7
gene:AT4G08305	4	14955534	14955832	-	299	129	150	163	242	187	283	138	135
gene:AT4G08315	4	14956315	14956768	+	454	4	2	6	4	2	3	8	2
gene:AT4G08325	4	14959547	14959678	-	132	0	0	0	0	0	0	0	0
gene:AT4G08335	4	14982320	14982545	+	226	20	14	17	21	20	21	20	26
gene:AT4G08355	4	14999095	14999340	+	246	0	0	0	0	0	0	0	0
gene:AT4G30872	4	15032978	15033256	-	279	0	0	0	0	0	0	0	0
gene:AT4G08365	4	15033619	15033900	+	282	0	0	0	0	0	0	0	0
gene:AT4G08385	4	15064061	15064584	-	524	0	0	0	0	0	0	0	0
gene:AT4G30975	4	15074425	15078076	+	3652	12	17	38	17	34	28	16	19
gene:AT4G30972	4	15074899	15075081	+	183	0	0	0	0	0	0	0	0
gene:AT4G08415	4	15078288	15078663	-	376	0	0	0	0	1	0	0	0
gene:AT4G08425	4	15100386	15100550	+	165	37	36	40	52	29	23	36	26
gene:AT4G31075	4	15120650	15120722	+	73	0	0	0	0	0	0	0	0
gene:AT4G31248	4	15179132	15180803	+	1672	136	190	151	185	256	215	161	143
gene:AT4G31265	4	15183084	15183156	+	73	4	0	0	0	0	0	0	0
gene:AT4G08435	4	15195586	15195958	-	373	0	0	0	1	0	0	0	0
gene:AT4G08445	4	15209771	15209983	-	213	0	0	0	0	0	0	0	0
gene:AT4G08465	4	15210570	15210850	-	281	0	0	0	0	1	0	0	0
gene:AT4G08475	4	15211138	15211415	+	278	0	0	0	0	0	0	0	0
gene:AT4G08495	4	15211392	15212026	-	635	0	0	0	0	0	0	0	0
gene:AT4G31398	4	15238554	15239474	-	921	53	71	53	68	63	65	51	32
gene:AT4G08505	4	15239724	15240243	+	520	22	31	21	6	70	37	28	31
gene:AT4G31408	4	15241687	15242987	-	1301	27	15	33	30	46	54	35	71
gene:AT4G08515	4	15288371	15288615	+	245	0	0	0	0	0	0	0	0
gene:AT4G31695	4	15345712	15345796	-	85	0	0	0	0	0	0	0	0
gene:AT4G08525	4	15359028	15359381	+	354	0	0	0	0	0	0	2	0
gene:AT4G08565	4	15379142	15379366	-	225	0	0	0	0	0	0	0	0
gene:AT4G08575	4	15405984	15406345	-	362	120	134	142	184	83	104	117	139
gene:AT4G31877	4	15415418	15415521	-	104	2	2	8	6	2	0	1	2
gene:AT4G31895	4	15430224	15430297	-	74	0	0	0	0	0	0	0	0
gene:AT4G08585	4	15457623	15458804	-	1182	2	0	0	4	0	0	0	1
gene:AT4G08595	4	15458433	15458734	+	302	0	0	0	0	0	0	0	0
gene:AT4G08615	4	15466895	15466974	+	80	1	0	2	0	2	0	0	1
gene:AT4G08625	4	15467096	15467174	+	79	3	4	1	0	0	0	2	0
gene:AT4G08635	4	15478629	15479482	-	854	0	1	1	0	0	0	0	3
gene:AT4G32265	4	15576650	15576722	+	73	0	0	0	0	0	0	0	0
gene:AT4G08665	4	15580521	15580848	+	328	0	0	0	0	0	0	0	0
gene:AT4G32445	4	15660370	15660475	+	106	0	2	1	0	0	0	0	0
gene:AT4G32475	4	15671393	15671463	+	71	0	0	0	0	0	1	0	0
gene:AT4G08705	4	15757389	15757707	-	319	33	49	55	30	44	38	17	27
gene:AT4G32765	4	15804549	15804630	+	82	0	0	0	0	0	0	0	0
gene:AT4G08715	4	15919301	15919535	-	235	1	0	0	0	0	0	0	0
gene:AT4G08725	4	15956442	15956689	+	248	0	0	0	0	0	0	0	0
gene:AT4G08755	4	15965159	15965258	-	100	29	15	10	21	26	30	16	18
gene:AT4G08775	4	16037779	16038165	+	387	20	26	17	33	19	21	22	22
gene:AT4G08785	4	16054583	16056611	+	2029	94	93	142	121	126	105	104	79
gene:AT4G08795	4	16157209	16157554	-	346	440	499	435	517	377	374	559	442
gene:AT4G08805	4	16159913	16160152	+	240	52	35	60	75	81	97	56	59
gene:AT4G08815	4	16169218	16169439	-	222	431	550	429	657	127	199	539	367
gene:AT4G08825	4	16169999	16170525	+	527	44	62	79	54	52	50	63	73
gene:AT4G08835	4	16200215	16201007	+	793	1	1	3	3	2	5	0	0
gene:AT4G08845	4	16200363	16200806	-	444	0	0	0	0	0	0	0	0
gene:AT4G08855	4	16216410	16216802	-	393	0	0	0	0	0	0	0	0
gene:AT4G08865	4	16286651	16286887	+	237	2	1	0	1	0	0	0	0
gene:AT4G34035	4	16304124	16304196	+	73	0	0	0	0	0	0	0	0
gene:AT4G08885	4	16319979	16320440	-	462	0	0	0	0	0	0	0	0
gene:AT4G08915	4	16321985	16322256	+	272	0	0	0	1	0	4	0	0
gene:AT4G34071	4	16325750	16326840	+	1091	0	3	0	0	1	0	0	0
gene:AT4G08925	4	16341960	16342266	-	307	72	117	108	132	140	182	86	88
gene:AT4G08935	4	16343526	16343808	+	283	59	90	67	126	51	33	68	56
gene:AT4G08955	4	16385474	16385730	+	257	0	0	0	0	0	0	0	0
gene:AT4G08965	4	16420367	16420566	-	200	0	0	0	0	0	0	0	0
gene:AT4G08975	4	16424445	16424672	+	228	0	0	0	0	0	0	0	0
gene:AT4G34332	4	16424716	16425890	-	1175	0	0	2	0	0	0	0	3
gene:AT4G08985	4	16452065	16452725	-	661	173	171	78	156	2	8	83	44
gene:AT4G34415	4	16454697	16454769	-	73	0	0	1	0	0	2	0	0
gene:AT4G09005	4	16469003	16469646	-	644	0	0	0	2	0	0	0	0
gene:AT4G34695	4	16556623	16556695	+	73	0	0	0	0	0	0	0	0
gene:AT4G09015	4	16565261	16565533	+	273	0	0	0	0	0	0	0	0
gene:AT4G09025	4	16584209	16584476	+	268	0	0	0	0	0	0	0	0
gene:AT4G09045	4	16588865	16589338	+	474	0	0	0	0	0	0	0	0
gene:AT4G09055	4	16589031	16589271	-	241	0	0	0	0	0	0	0	0
gene:AT4G34975	4	16655286	16655359	+	74	0	0	0	0	0	0	0	0
gene:AT4G09065	4	16704159	16704620	+	462	0	0	0	0	0	0	0	0
gene:AT4G09075	4	16706089	16706300	-	212	0	0	0	0	0	0	0	0
gene:AT4G09085	4	16706277	16706486	+	210	0	0	0	0	0	0	0	0
gene:AT4G09105	4	16720175	16720536	+	362	0	0	1	1	0	0	2	0
gene:AT4G09115	4	16742149	16742359	+	211	0	0	0	0	0	0	0	0
gene:AT4G09125	4	16744983	16745191	-	209	0	0	0	0	0	0	0	0
gene:AT4G09135	4	16754837	16754931	+	95	5	0	2	0	7	32	6	8
gene:AT4G09145	4	16799635	16799966	+	332	3	3	1	14	3	3	4	7
gene:AT4G09155	4	16853866	16854125	+	260	0	0	0	0	0	0	0	0
gene:AT4G09165	4	16873770	16874114	-	345	20	23	31	14	12	10	9	12
gene:AT4G09175	4	16879231	16879842	+	612	0	0	0	0	0	0	0	0
gene:AT4G09185	4	16880262	16880502	-	241	0	0	0	0	0	0	0	0
gene:AT4G09195	4	16880340	16880538	+	199	0	0	0	0	0	0	0	0
gene:AT4G09225	4	16904487	16904812	-	326	297	329	336	302	1405	1110	276	366
gene:AT4G09235	4	16914027	16914520	+	494	0	0	0	0	0	0	0	0
gene:AT4G09240	4	17026947	17027678	-	732	1	3	14	5	2	1	3	2
gene:AT4G36032	4	17044958	17047346	+	2389	366	325	317	512	361	356	291	315
gene:AT4G36052	4	17052347	17053499	+	1153	118	141	95	123	119	109	126	125
gene:AT4G36197	4	17130052	17130124	+	73	0	0	0	0	0	0	0	0
gene:AT4G09265	4	17135582	17136032	+	451	0	0	0	0	0	0	0	2
gene:AT4G36245	4	17149471	17149542	+	72	0	0	0	0	0	0	0	0
gene:AT4G09275	4	17154045	17154283	-	239	2	0	3	0	0	2	2	0
gene:AT4G09285	4	17159090	17159297	-	208	0	0	0	0	0	0	0	0
gene:AT4G09295	4	17183408	17183843	+	436	0	0	0	0	0	0	0	0
gene:AT4G09305	4	17183713	17184020	-	308	0	0	0	0	0	0	0	0
gene:AT4G09315	4	17217088	17217401	-	314	0	0	1	0	0	0	0	0
gene:AT4G09325	4	17217185	17217401	+	217	0	0	0	0	0	0	0	0
gene:AT4G09335	4	17225058	17225421	+	364	0	1	0	0	1	0	1	0
gene:AT4G36635	4	17276701	17276774	-	74	0	0	0	0	0	0	0	0
gene:AT4G36648	4	17280528	17282730	-	2203	1453	1970	1686	1603	3444	2703	1780	2630
gene:AT4G09365	4	17308153	17308349	-	197	8	7	5	17	10	11	9	11
gene:AT4G09375	4	17311769	17312229	+	461	72	92	46	74	28	25	114	111
gene:AT4G09385	4	17330729	17331348	+	620	11	12	7	3	1	0	4	0
gene:AT4G36808	4	17343253	17344902	-	1650	1690	2060	1987	2245	2193	2427	1615	1994
gene:AT4G09395	4	17387358	17387610	-	253	0	0	0	0	0	0	0	0
gene:AT4G09405	4	17393758	17393956	-	199	0	3	5	5	0	3	4	0
gene:AT4G09415	4	17395393	17395926	+	534	0	0	6	4	1	0	0	0
gene:AT4G09445	4	17396243	17396442	-	200	0	0	1	0	0	0	0	2
gene:AT4G09475	4	17428432	17428517	+	86	1	3	5	4	4	4	8	1
gene:AT4G37175	4	17500807	17500878	-	72	0	0	2	0	0	0	0	1
gene:AT4G37225	4	17516210	17516904	-	695	1	2	12	6	2	10	8	5
gene:AT4G09485	4	17535020	17535359	+	340	0	0	0	0	0	0	0	0
gene:AT4G09495	4	17536979	17537181	-	203	0	0	0	0	0	0	0	0
gene:AT4G37432	4	17596973	17598929	-	1957	164	225	243	256	1114	825	279	267
gene:AT4G37553	4	17646613	17650067	-	3455	278	427	453	515	170	204	288	290
gene:AT4G09515	4	17688186	17688392	+	207	0	0	0	0	1	0	0	0
gene:AT4G09525	4	17689971	17690276	-	306	0	1	0	0	0	0	0	0
gene:AT4G09535	4	17695416	17695609	-	194	15	17	13	11	24	21	12	19
gene:AT4G09555	4	17698936	17699581	+	646	0	0	0	0	0	0	0	2
gene:AT4G09575	4	17706331	17706829	-	499	0	0	0	0	0	0	0	0
gene:AT4G09605	4	17706331	17707283	+	953	2	0	0	2	0	3	0	1
gene:AT4G09635	4	17717092	17717302	+	211	0	0	0	0	0	0	0	0
gene:AT4G09645	4	17722320	17722594	+	275	0	0	0	0	0	0	0	0
gene:AT4G09655	4	17733390	17733672	-	283	0	0	0	0	0	0	0	0
gene:AT4G09665	4	17766828	17767246	-	419	0	0	0	0	0	0	0	0
gene:AT4G37895	4	17813545	17815178	+	1634	76	68	114	92	168	132	79	62
gene:AT4G09675	4	17816331	17816595	-	265	0	0	0	0	0	0	0	0
gene:AT4G09685	4	17907917	17909707	+	1791	86	87	110	109	110	104	92	105
gene:AT4G38215	4	17922913	17924252	+	1340	83	81	110	93	257	305	97	86
gene:AT4G09695	4	17935407	17937048	-	1642	1352	1500	1185	1667	1747	2080	1800	1565
gene:AT4G09705	4	17998375	17998688	-	314	0	0	0	0	2	0	0	2
gene:AT4G38545	4	18022932	18025298	-	2367	801	1057	695	791	2726	2456	1056	1088
gene:AT4G38552	4	18025587	18028764	-	3178	2203	2907	2084	3449	4839	3882	2299	2751
gene:AT4G09715	4	18030895	18031163	-	269	1	5	0	3	168	140	3	0
gene:AT4G09725	4	18050621	18050859	+	239	0	0	0	0	0	0	0	0
gene:AT4G09735	4	18087205	18087442	+	238	0	0	0	0	0	0	0	0
gene:AT4G09755	4	18120399	18120767	-	369	0	0	0	0	0	0	0	0
gene:AT4G09765	4	18127291	18127783	+	493	0	0	0	0	0	0	0	0
gene:AT4G38932	4	18151827	18152597	-	771	665	606	575	606	580	561	838	802
gene:AT4G09785	4	18189595	18189953	+	359	94	110	115	140	80	88	92	94
gene:AT4G09815	4	18241247	18241815	-	569	279	313	403	314	322	251	289	307
gene:AT4G09825	4	18248983	18249509	+	527	0	0	2	2	0	0	0	0
gene:AT4G39195	4	18254989	18255072	-	84	0	0	1	0	0	0	0	0
gene:AT4G39345	4	18293780	18293851	+	72	0	1	0	0	0	0	2	0
gene:AT4G39361	4	18304891	18305010	+	120	19	42	14	9	17	22	17	20
gene:AT4G09845	4	18305108	18305210	+	103	16	22	17	20	16	12	14	7
gene:AT4G39363	4	18305256	18305375	+	120	34	33	31	36	22	26	36	28
gene:AT4G39364	4	18305415	18305536	+	122	22	32	30	21	21	34	31	23
gene:AT4G39366	4	18305585	18305704	+	120	30	29	35	18	25	21	35	31
gene:AT4G09855	4	18318334	18318801	-	468	0	0	0	0	0	0	0	0
gene:AT4G39404	4	18329734	18330012	-	279	0	1	4	0	2	8	2	0
gene:AT4G09865	4	18331775	18332119	-	345	0	0	0	0	0	0	0	0
gene:AT4G09885	4	18391845	18392336	-	492	0	0	0	0	0	4	0	0
gene:AT4G09895	4	18392738	18393007	+	270	0	0	0	0	0	0	0	0
gene:AT4G39615	4	18395028	18395099	+	72	0	0	0	0	0	0	0	0
gene:AT4G39672	4	18411265	18411338	+	74	0	0	0	0	0	1	0	0
gene:AT4G09905	4	18441448	18441666	-	219	0	0	0	0	0	0	0	0
gene:AT4G09915	4	18473431	18473781	+	351	0	0	0	0	0	0	0	0
gene:AT4G39838	4	18484794	18486870	-	2077	816	945	1044	1186	1488	1542	875	1010
gene:AT4G09925	4	18485438	18485531	-	94	0	0	0	0	0	0	0	0
gene:AT4G09935	4	18488073	18488315	-	243	0	0	0	0	0	0	0	0
gene:AT4G09945	4	18498300	18498531	-	232	4	2	1	4	9	7	0	8
gene:AT4G39865	4	18501712	18501784	-	73	0	0	0	0	0	0	0	0
gene:AT4G09955	4	18533827	18534208	-	382	31	24	33	24	31	26	27	39
gene:AT4G09975	4	18538133	18538464	+	332	172	290	274	315	83	111	210	238
gene:AT4G39985	4	18542171	18542244	+	74	0	0	0	0	0	0	0	0
gene:AT4G09985	4	18542473	18542681	-	209	26	28	28	38	35	23	30	31
gene:AT4G40065	4	18574503	18575585	-	1083	123	167	164	140	125	215	244	340
gene:AT4G40085	4	18579194	18580702	-	1509	115	147	78	107	96	66	85	101
gene:AT4G09995	4	18582068	18582443	+	376	0	0	0	0	0	0	2	0
gene:AT5G00730	5	2	303	+	302	0	1	2	0	0	0	0	0
gene:AT5G00735	5	40704	41104	+	401	0	0	0	0	0	0	0	0
gene:AT5G00740	5	40858	41104	-	247	0	0	0	0	0	0	0	0
gene:AT5G01175	5	60208	61214	+	1007	39	90	82	80	50	57	55	63
gene:AT5G01215	5	84466	86258	-	1793	884	934	984	975	1035	689	999	1144
gene:AT5G00745	5	97161	97436	-	276	0	0	0	0	0	0	0	0
gene:AT5G00750	5	142346	142489	-	144	3	1	2	2	0	7	1	0
gene:AT5G00755	5	142551	142633	-	83	0	1	4	3	1	5	4	0
gene:AT5G00760	5	146303	146377	-	75	4	1	0	3	3	7	2	4
gene:AT5G00765	5	146623	146741	-	119	2	1	3	0	4	2	2	0
gene:AT5G01365	5	150355	150427	-	73	0	0	0	0	0	0	0	0
gene:AT5G00770	5	194433	194823	-	391	0	4	0	0	0	2	0	1
gene:AT5G00775	5	194723	194933	+	211	0	0	0	0	0	0	0	0
gene:AT5G01542	5	211017	213593	+	2577	138	168	177	224	1863	1454	160	104
gene:AT5G00780	5	222511	224034	+	1524	41	32	25	23	15	38	26	39
gene:AT5G01595	5	226972	229286	+	2315	1137	1087	2420	1814	8769	8622	1591	1202
gene:AT5G00785	5	266640	266874	+	235	42	40	40	31	177	232	40	39
gene:AT5G01732	5	272839	276426	+	3588	224	318	281	259	478	450	293	322
gene:AT5G01747	5	287584	287736	+	153	3	3	5	7	0	0	1	1
gene:AT5G00790	5	288329	288574	-	246	1	3	4	4	0	0	0	0
gene:AT5G00795	5	318153	318406	-	254	0	0	0	0	0	0	0	0
gene:AT5G00800	5	318153	318475	+	323	0	0	0	0	0	0	0	0
gene:AT5G00805	5	328205	328477	+	273	0	0	0	0	0	0	0	0
gene:AT5G00810	5	345262	345614	+	353	0	0	0	0	1	1	0	1
gene:AT5G02025	5	389893	389963	-	71	0	0	0	0	0	0	0	0
gene:AT5G02035	5	400358	400524	+	167	0	0	0	0	0	0	0	0
gene:AT5G00815	5	423921	424177	-	257	5	8	8	4	4	14	4	8
gene:AT5G00820	5	424426	424704	+	279	111	115	93	140	92	91	144	133
gene:AT5G00825	5	440987	441189	+	203	0	2	0	1	2	4	4	0
gene:AT5G00835	5	499782	500107	-	326	0	0	0	0	0	0	0	0
gene:AT5G02385	5	508430	508502	-	73	0	0	0	0	0	0	0	0
gene:AT5G00840	5	512220	512531	+	312	0	0	0	0	0	0	0	0
gene:AT5G00845	5	524590	524858	+	269	0	0	0	0	0	0	0	0
gene:AT5G02435	5	530822	530895	+	74	0	0	0	0	0	0	0	0
gene:AT5G00850	5	535044	535256	-	213	0	0	0	0	0	0	0	0
gene:AT5G00855	5	545745	545953	-	209	0	0	0	0	0	2	0	0
gene:AT5G02505	5	559330	559401	-	72	0	0	0	0	0	0	0	0
gene:AT5G00860	5	562930	563175	-	246	4	9	18	17	22	4	3	13
gene:AT5G00865	5	564507	564810	+	304	77	59	102	77	72	100	69	79
gene:AT5G00870	5	583419	583724	-	306	56	80	93	76	136	149	44	40
gene:AT5G02615	5	588893	588966	-	74	0	0	0	0	0	0	0	0
gene:AT5G02725	5	614644	614725	+	82	0	0	0	0	0	0	0	0
gene:AT5G00875	5	624122	625391	-	1270	23	26	13	14	11	6	30	12
gene:AT5G02815	5	642400	642481	-	82	0	0	0	0	0	0	0	0
gene:AT5G00880	5	648062	648538	+	477	69	83	56	73	71	100	48	50
gene:AT5G00885	5	660151	660443	-	293	0	0	0	0	0	0	0	0
gene:AT5G00895	5	707526	707791	-	266	5	2	1	3	5	6	6	13
gene:AT5G00900	5	709137	709370	+	234	0	1	0	1	2	2	0	1
gene:AT5G00905	5	758519	758719	-	201	33	25	43	56	26	40	29	39
gene:AT5G03285	5	793514	793717	+	204	63	68	46	53	72	78	53	25
gene:AT5G00910	5	801292	801869	-	578	2	0	0	2	0	0	0	0
gene:AT5G00920	5	846529	846760	-	232	52	69	64	87	71	70	69	77
gene:AT5G00925	5	850260	850444	+	185	37	38	28	52	63	46	30	38
gene:AT5G03445	5	858536	858619	+	84	0	0	0	0	0	0	0	0
gene:AT5G03452	5	862397	862469	-	73	0	1	0	0	0	0	0	0
gene:AT5G03552	5	897020	897356	-	337	46	36	33	24	38	36	36	42
gene:AT5G00930	5	910546	910883	+	338	0	0	0	0	0	0	0	0
gene:AT5G03668	5	947101	948967	-	1867	45	60	53	62	100	124	36	59
gene:AT5G00935	5	968641	968841	+	201	0	0	0	0	0	0	0	0
gene:AT5G03705	5	970799	970879	-	81	0	0	0	0	0	0	0	0
gene:AT5G03745	5	984367	984449	+	83	0	0	0	0	0	0	0	0
gene:AT5G03775	5	998942	999014	+	73	0	0	0	0	0	0	0	0
gene:AT5G00940	5	1030430	1031043	+	614	0	0	0	0	0	0	0	0
gene:AT5G04275	5	1188207	1188301	-	95	0	0	0	0	0	0	0	0
gene:AT5G00950	5	1228957	1229271	-	315	0	0	0	3	0	0	0	0
gene:AT5G00955	5	1229899	1230504	-	606	0	0	0	0	0	0	0	0
gene:AT5G00960	5	1230181	1230463	+	283	0	0	0	0	0	0	0	0
gene:AT5G00965	5	1244826	1245200	-	375	39	57	42	33	38	34	45	33
gene:AT5G00970	5	1294133	1294339	+	207	0	0	0	0	0	0	0	0
gene:AT5G00975	5	1341343	1341853	+	511	10	6	5	3	5	10	5	9
gene:AT5G00980	5	1342500	1342973	+	474	34	27	34	46	43	49	58	58
gene:AT5G00985	5	1343271	1343665	+	395	19	14	17	18	27	8	20	21
gene:AT5G00990	5	1373673	1374232	+	560	346	342	308	409	280	237	280	188
gene:AT5G00995	5	1378000	1378219	-	220	0	0	0	0	0	0	0	0
gene:AT5G01005	5	1542523	1542892	-	370	30	40	40	64	38	45	38	40
gene:AT5G01045	5	1562443	1562902	-	460	2	12	3	1	0	11	0	2
gene:AT5G05435	5	1606377	1607738	+	1362	56	88	53	68	26	32	120	105
gene:AT5G01055	5	1619137	1619371	-	235	2	2	3	0	0	2	0	1
gene:AT5G01065	5	1687905	1688191	+	287	0	0	0	0	0	0	0	0
gene:AT5G01095	5	1727415	1727854	-	440	135	142	108	146	124	99	237	215
gene:AT5G01105	5	1731629	1731956	-	328	0	0	0	0	0	0	0	0
gene:AT5G05795	5	1742692	1742764	+	73	0	0	0	0	0	0	0	0
gene:AT5G01115	5	1745345	1745619	+	275	0	0	0	0	0	0	0	0
gene:AT5G05945	5	1788651	1788722	+	72	0	0	0	1	0	1	0	0
gene:AT5G01125	5	1802414	1802753	+	340	5	7	7	10	11	12	11	6
gene:AT5G05985	5	1804616	1804689	+	74	0	0	0	0	0	0	0	0
gene:AT5G01135	5	1808562	1808716	+	155	0	0	0	0	0	1	2	0
gene:AT5G01145	5	1808757	1808911	+	155	0	0	0	0	2	4	0	0
gene:AT5G06125	5	1853302	1853381	-	80	0	0	0	0	0	0	0	0
gene:AT5G06165	5	1867197	1868244	-	1048	2	6	2	1	7	10	2	2
gene:AT5G01155	5	1867517	1867993	+	477	0	0	0	0	0	0	0	0
gene:AT5G01165	5	1867605	1867678	-	74	0	0	0	0	0	0	0	0
gene:AT5G01195	5	1867740	1867831	-	92	0	0	0	0	0	0	0	0
gene:AT5G01205	5	1876406	1876610	+	205	5	3	5	6	9	10	1	8
gene:AT5G01235	5	1890129	1890406	-	278	0	0	0	1	0	0	0	2
gene:AT5G01245	5	1891034	1891347	-	314	1	0	0	0	0	0	0	0
gene:AT5G01255	5	1931292	1931572	+	281	1404	1700	1612	2627	2657	2205	1157	651
gene:AT5G01265	5	1959836	1960147	+	312	14	25	23	34	18	20	23	23
gene:AT5G06685	5	2060153	2060234	-	82	0	0	0	0	0	0	0	0
gene:AT5G06865	5	2132197	2133746	-	1550	1942	2302	1644	2135	11816	8655	2442	1936
gene:AT5G01275	5	2177312	2177640	-	329	0	0	0	0	0	0	0	2
gene:AT5G01285	5	2198413	2198835	+	423	1	2	5	4	1	1	4	5
gene:AT5G01295	5	2206347	2206648	-	302	37	58	35	37	56	49	31	48
gene:AT5G01315	5	2208375	2208919	+	545	155	184	152	166	173	123	119	174
gene:AT5G07135	5	2212678	2212748	-	71	0	0	0	0	0	0	0	0
