Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT4G31405	54	96	163	152
gene:AT4G31410	321	439	397	469
gene:AT4G31420	659	805	889	815
gene:AT4G31430	677	716	562	518
gene:AT4G31440	114	96	92	107
gene:AT4G31441	6	9	11	20
gene:AT4G31450	535	574	444	357
gene:AT4G31460	280	331	486	418
gene:AT4G31470	36	40	18	8
gene:AT4G31480	2317	2825	3628	3219
gene:AT4G31490	1531	1963	2874	2753
gene:AT4G31500	3430	4257	14716	15267
gene:AT4G31510	535	604	389	383
gene:AT4G31520	19	26	13	19
gene:AT4G31530	974	1153	616	838
gene:AT4G31540	0	0	0	0
gene:AT4G31550	615	882	1497	1214
gene:AT4G31560	603	660	430	529
gene:AT4G31570	1058	1304	1980	1530
gene:AT4G31580	606	659	792	776
gene:AT4G31590	570	618	789	740
gene:AT4G31600	108	133	169	184
gene:AT4G31610	8	0	10	11
gene:AT4G31615	0	6	10	12
gene:AT4G31620	7	24	15	29
gene:AT4G31630	0	0	0	0
gene:AT4G31640	0	2	0	0
gene:AT4G31650	150	203	200	273
gene:AT4G31660	0	0	0	0
gene:AT4G31670	247	301	452	374
gene:AT4G31680	0	0	4	2
gene:AT4G31685	0	0	3	5
gene:AT4G31690	0	0	12	5
gene:AT4G31700	3961	4241	5881	6358
gene:AT4G31710	0	1	2	0
gene:AT4G31715	0	0	0	0
gene:AT4G31720	357	442	391	423
gene:AT4G31730	155	146	153	138
gene:AT4G31750	211	260	301	291
gene:AT4G31740	0	0	0	0
gene:AT4G31760	0	7	1	0
gene:AT4G31770	148	222	213	195
gene:AT4G31780	1437	1908	1656	1728
gene:AT4G31790	364	452	517	463
gene:AT4G31800	1242	1983	1915	1479
gene:AT4G31805	52	64	22	29
gene:AT4G31810	227	245	370	342
gene:AT4G31820	1010	1109	491	457
gene:AT4G31830	0	2	2	0
gene:AT4G31840	374	359	452	429
gene:AT4G31850	1048	1096	701	734
gene:AT4G31860	882	1169	1033	945
gene:AT4G31870	53	104	122	139
gene:AT4G31875	0	0	0	0
gene:AT4G31880	1031	1312	1436	1284
gene:AT4G31890	146	176	396	335
gene:AT4G31900	0	0	0	2
gene:AT4G31910	311	379	656	572
gene:AT4G31920	280	309	775	617
gene:AT4G31930	68	86	106	138
gene:AT4G31940	15	13	0	0
gene:AT4G31950	0	3	5	2
gene:AT4G31960	0	1	2	0
gene:AT4G31970	0	0	36	45
gene:AT4G31980	217	249	446	481
gene:AT4G31985	850	970	1185	1575
gene:AT4G31990	1907	2262	3965	4023
gene:AT4G32000	79	96	27	30
gene:AT4G32010	547	544	715	711
gene:AT4G32020	4568	5303	3572	3086
gene:AT4G32030	520	690	450	385
gene:AT4G32040	777	904	933	861
gene:AT4G32050	196	237	185	171
gene:AT4G32060	3144	3902	3057	2594
gene:AT4G32070	867	900	1111	1027
gene:AT4G32080	0	0	0	0
gene:AT4G32090	0	0	0	2
gene:AT4G32100	0	0	0	0
gene:AT4G32105	0	0	0	0
gene:AT4G32110	0	0	0	0
gene:AT4G32120	182	234	273	336
gene:AT4G32130	435	451	840	800
gene:AT4G32140	210	330	307	255
gene:AT4G32150	1609	2024	1645	1552
gene:AT4G32160	618	748	692	659
gene:AT4G32170	0	0	0	0
gene:AT4G32175	65	93	75	89
gene:AT4G32180	1058	1150	1437	1406
gene:AT4G32190	699	822	548	442
gene:AT4G32200	138	153	149	166
gene:AT4G32210	925	1037	1934	1769
gene:AT4G32208	82	83	200	231
gene:AT4G32230	0	0	0	0
gene:AT4G32240	379	401	349	330
gene:AT4G32250	441	488	843	681
gene:AT4G32260	10881	13368	8307	9754
gene:AT4G32270	146	175	276	196
gene:AT4G32272	137	180	233	199
gene:AT4G32280	4	12	2	4
gene:AT4G32285	1401	1550	2412	2181
gene:AT4G32290	194	248	259	347
gene:AT4G32295	48	61	83	122
gene:AT4G32300	1118	1542	724	629
gene:AT4G32320	342	434	244	265
gene:AT4G32330	1225	1396	1666	1851
gene:AT4G32340	1892	1948	891	1350
gene:AT4G32342	0	0	2	4
gene:AT4G32350	286	391	242	202
gene:AT4G32360	167	205	252	213
gene:AT4G32370	0	0	0	0
gene:AT4G32375	0	0	0	0
gene:AT4G32380	0	0	0	0
gene:AT4G32390	937	1006	2133	2276
gene:AT4G32400	463	444	587	610
gene:AT4G32410	6071	7166	6930	6569
gene:AT4G32420	784	1097	1092	978
gene:AT4G32430	48	74	39	34
gene:AT4G32440	400	423	364	371
gene:AT4G32450	80	97	94	84
gene:AT4G32460	482	620	578	722
gene:AT4G32470	965	1128	1959	2139
gene:AT4G32480	3513	4343	3115	2191
gene:AT4G32490	0	0	0	2
gene:AT4G32500	2	0	15	11
gene:AT4G32510	20	28	7	10
gene:AT4G32520	1211	1460	1159	1158
gene:AT4G32530	894	1078	1287	1469
gene:AT4G32535	0	0	0	0
gene:AT4G32540	0	0	0	10
gene:AT4G32551	1192	1590	1526	1345
gene:AT4G32560	81	154	177	218
gene:AT4G32570	453	531	470	404
gene:AT4G32580	0	10	22	8
gene:AT4G32590	563	641	400	398
gene:AT4G32600	542	575	763	765
gene:AT4G32605	165	165	247	272
gene:AT4G32610	662	624	768	756
gene:AT4G32620	1131	1427	1428	1312
gene:AT4G32630	17	46	0	0
gene:AT4G32640	1023	1227	2012	1729
gene:AT4G32650	306	468	1469	1120
gene:AT4G32660	420	496	564	550
gene:AT4G32670	215	299	331	278
gene:AT4G32680	195	354	332	411
gene:AT4G32690	91	88	224	222
gene:AT4G32700	242	244	266	226
gene:AT4G32710	258	322	229	248
gene:AT4G32714	0	0	0	0
gene:AT4G32717	0	0	2	0
gene:AT4G32720	783	967	1022	1002
gene:AT4G32730	477	605	777	666
gene:AT4G32750	175	188	140	147
gene:AT4G32760	1755	2153	1778	1750
gene:AT4G32770	293	348	344	345
gene:AT4G32780	35	61	33	58
gene:AT4G32790	237	272	231	226
gene:AT4G32800	130	213	50	77
gene:AT4G32810	9	14	39	26
gene:AT4G32820	540	639	682	673
gene:AT4G32830	87	120	140	133
gene:AT4G32840	89	200	165	147
gene:AT4G32850	1233	1497	1464	1440
gene:AT4G32860	89	106	156	166
gene:AT4G32870	41	67	206	195
gene:AT4G32880	530	535	636	523
gene:AT4G32890	64	75	110	113
gene:AT4G32900	261	305	184	193
gene:AT4G32910	679	694	684	648
gene:AT4G32915	279	279	349	396
gene:AT4G32920	549	710	683	611
gene:AT4G32930	283	353	428	473
gene:AT4G32940	2741	2756	2433	2123
gene:AT4G32950	29	21	18	14
gene:AT4G32960	217	186	253	245
gene:AT4G32970	118	163	167	190
gene:AT4G32980	244	320	457	519
gene:AT4G32990	9	8	1	2
gene:AT4G33000	236	228	191	180
gene:AT4G33010	52986	58205	19728	18697
gene:AT4G33020	4	4	1	0
gene:AT4G33030	1500	2195	10170	10244
gene:AT4G33040	22	26	85	57
gene:AT4G33050	1368	1713	4071	3225
gene:AT4G33060	415	487	642	580
gene:AT4G33070	161	129	186	157
gene:AT4G33080	909	981	1147	1056
gene:AT4G33090	2766	3121	4764	4643
gene:AT4G33100	76	63	94	98
gene:AT4G33110	368	446	484	475
gene:AT4G33120	112	137	58	47
gene:AT4G33130	58	74	97	101
gene:AT4G33140	225	302	355	432
gene:AT4G33145	0	2	0	0
gene:AT4G33150	851	944	3556	2964
gene:AT4G33160	68	114	151	165
gene:AT4G33170	66	48	57	44
gene:AT4G33180	167	190	120	117
gene:AT4G33200	621	794	633	585
gene:AT4G33210	1102	1391	1268	1139
gene:AT4G33220	438	601	1537	1851
gene:AT4G33230	1	0	0	0
gene:AT4G33240	1390	1590	1944	1594
gene:AT4G33250	1157	1327	1787	2015
gene:AT4G33260	180	197	316	334
gene:AT4G33270	291	353	379	483
gene:AT4G33280	9	6	0	0
gene:AT4G33290	2	13	0	0
gene:AT4G33300	1633	2024	3942	3176
gene:AT4G33310	0	0	0	0
gene:AT4G33320	14	29	22	36
gene:AT4G33330	39	41	40	56
gene:AT4G33350	488	582	626	666
gene:AT4G33355	5	2	12	8
gene:AT4G33360	404	414	1297	1277
gene:AT4G33370	13	20	14	12
gene:AT4G33380	769	966	969	859
gene:AT4G33390	0	0	0	1
gene:AT4G33400	293	338	351	342
gene:AT4G33410	245	329	432	407
gene:AT4G33420	235	281	582	462
gene:AT4G33430	1135	1449	1806	1708
gene:AT4G33440	152	197	176	235
gene:AT4G33450	18	6	11	8
gene:AT4G33460	186	173	226	166
gene:AT4G33465	0	0	0	0
gene:AT4G33467	5	15	8	3
gene:AT4G33470	539	752	483	521
gene:AT4G33480	770	832	797	791
gene:AT4G33490	343	330	462	561
gene:AT4G33495	239	206	260	222
gene:AT4G33500	939	1080	814	801
gene:AT4G33510	3937	4508	3881	4022
gene:AT4G33520	899	1066	1012	973
gene:AT4G33530	1041	1129	1071	961
gene:AT4G33540	876	1136	2879	2472
gene:AT4G33550	119	161	42	33
gene:AT4G33560	27	21	119	141
gene:AT4G33565	373	419	670	523
gene:AT4G33580	720	709	592	623
gene:AT4G33585	0	0	2	0
gene:AT4G33590	10	12	0	4
gene:AT4G33600	0	0	0	1
gene:AT4G33610	214	353	104	146
gene:AT4G33620	116	135	173	160
gene:AT4G33625	419	547	308	337
gene:AT4G33630	1838	2131	1698	1597
gene:AT4G33640	276	280	523	534
gene:AT4G33650	576	696	675	731
gene:AT4G33660	303	414	240	338
gene:AT4G33666	581	725	184	275
gene:AT4G33670	780	805	734	888
gene:AT4G33680	1423	1535	1976	2055
gene:AT4G33690	120	173	194	154
gene:AT4G33700	705	773	1038	1032
gene:AT4G33710	0	0	0	0
gene:AT4G33720	0	0	145	96
gene:AT4G33730	22	35	2	2
gene:AT4G33735	0	1	0	0
gene:AT4G33740	684	929	511	683
gene:AT4G33760	588	709	409	476
gene:AT4G33770	70	91	234	196
gene:AT4G33780	246	292	774	726
gene:AT4G33790	27	31	27	65
gene:AT4G33800	10	16	60	19
gene:AT4G33810	40	57	55	47
gene:AT4G33820	6	4	4	11
gene:AT4G33830	0	0	0	0
gene:AT4G33840	0	2	1	0
gene:AT4G33860	5	7	0	0
gene:AT4G33865	875	1086	915	1166
gene:AT4G33870	0	0	4	0
gene:AT4G33880	11	16	0	2
gene:AT4G33885	143	162	136	147
gene:AT4G33890	388	408	651	678
gene:AT4G33900	0	0	0	0
gene:AT4G33905	0	3	8	8
gene:AT4G33910	400	455	602	564
gene:AT4G33920	1063	1101	1122	912
gene:AT4G33925	19	34	23	16
gene:AT4G33930	37	34	28	32
gene:AT4G33940	506	581	342	340
gene:AT4G33945	365	450	544	541
gene:AT4G33950	514	639	579	515
gene:AT4G33960	191	183	100	140
gene:AT4G33970	20	6	4	8
gene:AT4G33980	1015	1116	423	344
gene:AT4G33985	115	154	167	124
gene:AT4G33990	107	87	78	87
gene:AT4G34000	387	436	414	376
gene:AT4G34020	597	601	417	387
gene:AT4G34030	1294	1389	1107	923
gene:AT4G34040	818	997	1091	925
gene:AT4G34050	3694	4215	15020	14478
gene:AT4G34060	50	71	9	13
gene:AT4G34070	280	314	415	398
gene:AT4G34090	512	619	328	366
gene:AT4G34080	0	0	0	0
gene:AT4G34100	2055	2645	2051	1893
gene:AT4G34110	6829	8028	9291	8489
gene:AT4G34120	1169	1434	1872	2041
gene:AT4G34131	321	497	276	206
gene:AT4G34135	810	763	341	294
gene:AT4G34138	1400	1525	642	546
gene:AT4G34139	0	0	0	0
gene:AT4G34140	343	495	444	408
gene:AT4G34150	1906	2582	1592	1351
gene:AT4G34160	359	426	475	478
gene:AT4G34170	0	0	0	0
gene:AT4G34180	1009	1200	8639	7123
gene:AT4G34190	1701	2087	1119	1661
gene:AT4G34200	2026	2464	25591	20544
gene:AT4G34210	0	0	127	98
gene:AT4G34215	423	482	546	549
gene:AT4G34220	910	1088	219	254
gene:AT4G34230	429	598	3690	3069
gene:AT4G34240	829	902	1059	1068
gene:AT4G34250	342	429	101	74
gene:AT4G34260	949	1166	1495	1539
gene:AT4G34265	354	398	318	350
gene:AT4G34270	314	454	579	557
gene:AT4G34280	303	458	321	309
gene:AT4G34290	585	706	475	548
gene:AT4G34300	0	0	2	0
gene:AT4G34310	372	474	1037	828
gene:AT4G34320	8	20	26	26
gene:AT4G34330	0	0	0	0
gene:AT4G34340	63	70	73	53
gene:AT4G34345	0	0	0	0
gene:AT4G34350	2006	2359	5568	4576
gene:AT4G34360	54	64	54	40
gene:AT4G34370	511	622	765	604
gene:AT4G34380	10	8	54	59
gene:AT4G34390	721	960	1106	835
gene:AT4G34400	49	66	117	108
gene:AT4G34410	255	244	5	11
gene:AT4G34412	75	93	132	129
gene:AT4G34419	10	14	2	6
gene:AT4G34420	17	20	32	24
gene:AT4G34430	654	779	808	719
gene:AT4G34440	0	2	0	0
gene:AT4G34450	4175	4946	7320	6878
gene:AT4G34460	1180	1228	1236	1157
gene:AT4G34470	0	2	38	27
gene:AT4G34480	642	845	872	743
gene:AT4G34490	1475	1474	1427	1434
gene:AT4G34500	239	307	292	310
gene:AT4G34510	9	10	10	14
gene:AT4G34520	0	0	0	0
gene:AT4G34530	0	0	0	0
gene:AT4G34540	158	217	307	302
gene:AT4G34550	14	4	0	3
gene:AT4G34555	222	245	419	408
gene:AT4G34560	148	143	99	98
gene:AT4G34570	198	209	309	355
gene:AT4G34580	101	147	9	33
gene:AT4G34590	760	936	1016	889
gene:AT4G34600	156	224	217	207
gene:AT4G34610	162	187	213	179
gene:AT4G34620	6398	6998	5045	6510
gene:AT4G34630	316	362	898	854
gene:AT4G34640	810	949	1309	1277
gene:AT4G34650	40	74	32	25
gene:AT4G34660	347	394	442	470
gene:AT4G34670	4384	4990	5180	5497
gene:AT4G34680	165	136	125	109
gene:AT4G34690	0	0	0	0
gene:AT4G34700	980	985	1637	1565
gene:AT4G34710	8932	10156	20671	15659
gene:AT4G34720	1598	1979	1845	2077
gene:AT4G34730	481	448	335	440
gene:AT4G34740	500	474	482	561
gene:AT4G34750	151	169	189	182
gene:AT4G34760	371	361	86	138
gene:AT4G34770	16	17	0	0
gene:AT4G34780	0	0	0	0
gene:AT4G34790	44	36	7	3
gene:AT4G34800	10	22	10	14
gene:AT4G34810	8	22	6	8
gene:AT4G34830	2379	3049	2599	2570
gene:AT4G34840	86	91	115	120
gene:AT4G34850	2	4	4	2
gene:AT4G34860	255	274	553	598
gene:AT4G34870	4259	4814	9498	9626
gene:AT4G34880	35	20	32	27
gene:AT4G34881	1093	1113	700	814
gene:AT4G34890	1471	1747	1942	1587
gene:AT4G34900	201	252	60	59
gene:AT4G34910	369	432	433	410
gene:AT4G34920	1192	1618	1051	1242
gene:AT4G34930	50	33	24	12
gene:AT4G34940	0	4	0	3
gene:AT4G34950	3417	4274	4309	5522
gene:AT4G34960	263	273	334	407
gene:AT4G34970	39	58	37	44
gene:AT4G34980	1165	1473	1350	1267
gene:AT4G34990	66	102	85	92
gene:AT4G35000	1836	2097	1906	2115
gene:AT4G35010	3	2	3	4
gene:AT4G35020	217	250	232	217
gene:AT4G35030	85	110	66	61
gene:AT4G35025	0	0	0	0
gene:AT4G35040	503	662	815	779
gene:AT4G35050	268	288	351	333
gene:AT4G35060	145	121	134	103
gene:AT4G35070	78	60	172	140
gene:AT4G35080	455	587	940	767
gene:AT4G35090	9845	10520	6003	5716
gene:AT4G35100	6658	7512	1973	1886
gene:AT4G35110	133	180	300	272
gene:AT4G35120	0	0	0	0
gene:AT4G35130	100	75	101	114
gene:AT4G35140	187	228	254	245
gene:AT4G35150	1	0	8	10
gene:AT4G35160	229	273	514	513
gene:AT4G35165	0	0	0	4
gene:AT4G35170	0	0	12	11
gene:AT4G35180	13	18	481	355
gene:AT4G35190	13	16	30	10
gene:AT4G35200	6	8	6	4
gene:AT4G35210	0	4	4	0
gene:AT4G35220	347	456	782	825
gene:AT4G35230	1094	1277	1520	1377
gene:AT4G35240	573	656	632	532
gene:AT4G35250	1036	1226	735	888
gene:AT4G35260	711	901	1462	1439
gene:AT4G35270	253	274	298	270
gene:AT4G35280	0	0	0	0
gene:AT4G35290	162	242	77	80
gene:AT4G35295	3	7	19	15
gene:AT4G35300	1057	1206	1256	1077
gene:AT4G35310	1679	2266	2364	2142
gene:AT4G35320	144	224	112	118
gene:AT4G35335	241	255	238	236
gene:AT4G35350	268	346	584	588
gene:AT4G35360	336	442	758	824
gene:AT4G35370	0	0	4	2
gene:AT4G35375	0	0	0	0
gene:AT4G35380	134	194	161	113
gene:AT4G35390	23	42	58	83
gene:AT4G35410	91	71	150	204
gene:AT4G35420	116	117	117	112
gene:AT4G35440	411	552	460	497
gene:AT4G35430	0	0	0	0
gene:AT4G35450	3840	4515	3631	3767
gene:AT4G35460	425	445	363	364
gene:AT4G35470	1322	1474	376	363
gene:AT4G35480	56	46	82	97
gene:AT4G35485	0	0	0	0
gene:AT4G35490	594	741	606	619
gene:AT4G35500	134	136	249	289
gene:AT4G35510	235	257	278	240
gene:AT4G35519	0	0	0	0
gene:AT4G35520	18	24	28	24
gene:AT4G35530	131	198	109	95
gene:AT4G35540	131	147	72	58
gene:AT4G35550	218	287	395	376
gene:AT4G35560	332	378	337	364
gene:AT4G35570	456	436	581	547
gene:AT4G35580	577	746	738	722
gene:AT4G35590	0	0	56	61
gene:AT4G35600	339	409	648	620
gene:AT4G35610	0	0	0	0
gene:AT4G35620	123	92	122	165
gene:AT4G35630	1070	1205	5762	4715
gene:AT4G35640	69	79	11	15
gene:AT4G35650	4	8	0	0
gene:AT4G35655	0	0	0	0
gene:AT4G35660	4	0	6	2
gene:AT4G35670	0	0	0	2
gene:AT4G35680	2	0	1	0
gene:AT4G35685	106	152	190	165
gene:AT4G35690	6	5	0	0
gene:AT4G35700	0	0	0	2
gene:AT4G35710	0	0	0	0
gene:AT4G35720	42	44	60	80
gene:AT4G35725	0	0	9	0
gene:AT4G35730	194	273	203	211
gene:AT4G35733	0	0	0	0
gene:AT4G35740	109	134	158	195
gene:AT4G35750	5767	6292	6827	5946
gene:AT4G35760	830	942	844	876
gene:AT4G35770	5479	5002	1006	777
gene:AT4G35780	554	579	429	398
gene:AT4G35783	24	10	4	4
gene:AT4G35785	372	453	598	564
gene:AT4G35790	1565	1885	2321	2243
gene:AT4G35800	3246	4025	3805	3169
gene:AT4G35810	14	29	0	0
gene:AT4G35820	0	0	0	0
gene:AT4G35830	6116	7409	14524	12680
gene:AT4G35840	40	54	63	60
gene:AT4G35850	524	646	761	794
gene:AT4G35860	425	456	528	563
gene:AT4G35870	283	322	360	282
gene:AT4G35880	205	269	411	358
gene:AT4G35890	869	1098	1631	1638
gene:AT4G35900	42	64	65	47
gene:AT4G35905	102	120	131	118
gene:AT4G35910	200	196	237	246
gene:AT4G35920	688	777	331	338
gene:AT4G35930	170	169	220	200
gene:AT4G35940	224	258	251	245
gene:AT4G35950	274	259	216	208
gene:AT4G35970	38	32	67	57
gene:AT4G35980	166	95	252	205
gene:AT4G35985	83	84	152	111
gene:AT4G35987	96	113	194	235
gene:AT4G36000	10	17	8	4
gene:AT4G36010	147	215	143	121
gene:AT4G36020	527	533	748	695
gene:AT4G36030	366	325	361	356
gene:AT4G36040	3039	2925	2418	1504
gene:AT4G36050	192	241	210	200
gene:AT4G36060	7	26	33	13
gene:AT4G36070	0	0	0	0
gene:AT4G36080	800	1122	1164	1070
gene:AT4G36090	217	233	346	317
gene:AT4G36100	6	4	12	5
gene:AT4G36105	2	2	4	0
gene:AT4G36110	30	30	27	36
gene:AT4G36120	71	109	169	141
gene:AT4G36130	1615	1819	1767	1765
gene:AT4G36140	410	490	497	478
gene:AT4G36150	130	160	348	256
gene:AT4G36160	39	36	19	9
gene:AT4G36170	0	0	0	0
gene:AT4G36180	553	767	955	903
gene:AT4G36190	651	721	642	659
gene:AT4G36195	1025	1150	2552	2429
gene:AT4G36210	1093	1200	2053	1688
gene:AT4G36220	754	938	6615	5109
gene:AT4G36230	24	14	18	9
gene:AT4G36240	26	42	52	82
gene:AT4G36250	894	1148	1732	1807
gene:AT4G36260	28	59	70	68
gene:AT4G36270	36	66	70	73
gene:AT4G36280	21	35	118	98
gene:AT4G36290	214	291	322	354
gene:AT4G36350	2	5	16	9
gene:AT4G36360	1219	1551	1321	1264
gene:AT4G36370	0	0	1	1
gene:AT4G36380	166	318	639	533
gene:AT4G36390	1781	1875	1254	1457
gene:AT4G36400	419	409	679	672
gene:AT4G36410	154	162	24	50
gene:AT4G36420	402	360	476	646
gene:AT4G36430	102	153	2820	2067
gene:AT4G36440	332	318	410	451
gene:AT4G36450	34	55	28	22
gene:AT4G36460	0	0	0	0
gene:AT4G36470	166	168	69	49
gene:AT4G36480	451	516	676	665
gene:AT4G36490	13	11	0	2
gene:AT4G36500	859	1061	1066	723
gene:AT4G36510	1	0	1	3
gene:AT4G36515	67	150	126	140
gene:AT4G36520	484	763	1514	1576
gene:AT4G36530	1112	1303	469	437
gene:AT4G36540	624	794	134	120
gene:AT4G36550	331	397	303	230
gene:AT4G36560	0	0	0	0
gene:AT4G36570	14	23	32	19
gene:AT4G36580	107	173	131	111
gene:AT4G36590	6	0	1	0
gene:AT4G36600	0	2	6	2
gene:AT4G36610	79	70	70	72
gene:AT4G36620	8	27	34	25
gene:AT4G36630	614	740	1080	903
gene:AT4G36640	233	288	757	651
gene:AT4G36650	305	322	332	306
gene:AT4G36660	276	282	360	333
gene:AT4G36670	1029	1284	2336	2211
gene:AT4G36680	337	367	524	482
gene:AT4G36690	1426	1950	1727	1676
gene:AT4G36700	0	2	0	4
gene:AT4G36710	258	199	240	249
gene:AT4G36720	131	114	139	130
gene:AT4G36730	917	1101	483	377
gene:AT4G36740	46	54	12	7
gene:AT4G36750	362	395	463	389
gene:AT4G36760	1506	1782	2574	2430
gene:AT4G36770	21	22	4	6
gene:AT4G36780	963	1106	1055	1014
gene:AT4G36790	189	229	237	258
gene:AT4G36791	1	1	0	7
gene:AT4G36795	2	0	2	1
gene:AT4G36800	968	1257	1393	1443
gene:AT4G36810	1695	2061	2194	2427
gene:AT4G36820	12	23	24	2
gene:AT4G36830	28	50	18	18
gene:AT4G36840	158	161	73	65
gene:AT4G36850	2183	2493	2388	2011
gene:AT4G36860	519	690	908	936
gene:AT4G36870	755	952	317	387
gene:AT4G36880	34	59	22	6
gene:AT4G36890	414	554	668	595
gene:AT4G36900	253	276	122	111
gene:AT4G36910	229	263	393	454
gene:AT4G36920	279	259	384	378
gene:AT4G36925	2	6	4	0
gene:AT4G36930	109	89	156	107
gene:AT4G36940	306	357	527	490
gene:AT4G36945	117	126	170	209
gene:AT4G36950	21	22	34	36
gene:AT4G36960	301	390	485	407
gene:AT4G36970	444	557	433	457
gene:AT4G36980	1405	1608	1686	1325
gene:AT4G36990	513	668	4248	3049
gene:AT4G37000	840	914	762	858
gene:AT4G37010	94	133	150	123
gene:AT4G37020	154	162	178	203
gene:AT4G37022	21	19	14	7
gene:AT4G37030	21	46	25	25
gene:AT4G37040	519	776	573	586
gene:AT4G37050	2	0	12	4
gene:AT4G37060	3	3	5	8
gene:AT4G37070	214	268	263	323
gene:AT4G37080	642	788	249	218
gene:AT4G37090	174	248	260	306
gene:AT4G37095	25	25	33	67
gene:AT4G37100	396	383	601	700
gene:AT4G37110	186	170	253	235
gene:AT4G37120	1358	1679	2517	2346
gene:AT4G37130	232	329	270	286
gene:AT4G37140	10	15	5	7
gene:AT4G37150	49	67	207	124
gene:AT4G37160	84	110	68	77
gene:AT4G37170	80	36	46	62
gene:AT4G37180	929	1032	1270	1047
gene:AT4G37190	202	314	428	405
gene:AT4G37200	673	817	760	835
gene:AT4G37210	405	561	619	539
gene:AT4G37220	37	41	11	13
gene:AT4G37230	1	8	5	3
gene:AT4G37235	8	2	2	1
gene:AT4G37240	217	239	64	102
gene:AT4G37250	711	702	314	359
gene:AT4G37260	4550	5231	1186	1191
gene:AT4G37270	1248	1339	1573	1422
gene:AT4G37280	268	332	245	294
gene:AT4G37290	34	16	27	23
gene:AT4G37295	16	26	10	12
gene:AT4G37300	4351	4336	2979	3687
gene:AT4G37310	462	545	1838	1418
gene:AT4G37320	180	227	372	346
gene:AT4G37330	753	881	543	630
gene:AT4G37340	25	40	29	34
gene:AT4G37360	0	0	0	0
gene:AT4G37370	1131	952	1903	873
gene:AT4G37380	155	184	108	78
gene:AT4G37390	141	233	98	57
gene:AT4G37400	54	79	60	51
gene:AT4G37409	0	0	0	0
gene:AT4G37410	0	0	0	0
gene:AT4G37420	0	2	0	0
gene:AT4G37430	164	225	1114	825
gene:AT4G37435	0	0	2	0
gene:AT4G37440	941	1085	1245	1237
gene:AT4G37445	7	26	13	17
gene:AT4G37450	295	344	545	537
gene:AT4G37460	983	1158	1479	1171
gene:AT4G37470	848	988	708	559
gene:AT4G37480	234	298	286	267
gene:AT4G37483	38	38	28	44
gene:AT4G37490	78	69	114	153
gene:AT4G37500	0	0	0	0
gene:AT4G37510	1886	2102	1186	1366
gene:AT4G37520	913	1075	8168	5707
gene:AT4G37530	219	218	2193	1527
gene:AT4G37540	785	905	1094	1397
gene:AT4G37550	560	598	704	700
gene:AT4G37560	290	440	182	213
gene:AT4G37580	67	69	47	76
gene:AT4G37590	1200	1448	894	663
gene:AT4G37608	26	33	41	44
gene:AT4G37610	4538	5192	645	515
gene:AT4G37630	108	141	94	145
gene:AT4G37640	817	959	1597	1319
gene:AT4G37650	242	250	310	273
gene:AT4G37660	116	123	201	276
gene:AT4G37670	149	221	243	261
gene:AT4G37680	617	843	2721	2826
gene:AT4G37682	18	13	22	29
gene:AT4G37685	18	31	40	40
gene:AT4G37690	12	6	19	6
gene:AT4G37700	44	64	4	6
gene:AT4G37710	0	0	0	2
gene:AT4G37720	0	0	0	0
gene:AT4G37730	68	91	160	104
gene:AT4G37740	190	181	275	299
gene:AT4G37750	356	395	403	338
gene:AT4G37760	653	772	384	466
gene:AT4G37770	18	9	6	32
gene:AT4G37780	6	13	65	30
gene:AT4G37790	401	536	706	657
gene:AT4G37800	525	629	374	346
gene:AT4G37810	28	21	30	20
gene:AT4G37820	377	416	829	797
gene:AT4G37830	1086	1226	2059	2314
gene:AT4G37840	2	0	0	0
gene:AT4G37850	12	4	0	0
gene:AT4G37860	4	0	0	0
gene:AT4G37870	3779	4395	17314	11214
gene:AT4G37880	687	730	641	700
gene:AT4G37890	134	117	265	229
gene:AT4G37900	97	134	554	457
gene:AT4G37910	2706	3160	3373	3352
gene:AT4G37920	476	599	474	587
gene:AT4G37925	2218	2436	1100	1161
gene:AT4G37930	27018	32938	16340	19977
gene:AT4G37940	54	63	33	53
gene:AT4G37950	0	0	2	1
gene:AT4G37970	428	356	635	708
gene:AT4G37980	1313	1672	1267	1242
gene:AT4G37990	53	89	2100	975
gene:AT4G38000	0	0	0	3
gene:AT4G38005	0	0	0	0
gene:AT4G38010	64	66	64	57
gene:AT4G38020	153	178	214	206
gene:AT4G38030	1	2	0	0
gene:AT4G38040	342	491	464	489
gene:AT4G38050	72	103	150	164
gene:AT4G38060	362	492	393	292
gene:AT4G38062	101	98	165	122
gene:AT4G38065	2	0	1	0
gene:AT4G38070	2	2	0	4
gene:AT4G38080	786	954	424	440
gene:AT4G38090	227	249	282	346
gene:AT4G38092	0	3	8	9
gene:AT4G38100	168	170	259	352
gene:AT4G38120	341	469	543	572
gene:AT4G38130	1445	1677	2519	2300
gene:AT4G38140	0	0	0	0
gene:AT4G38150	176	210	169	206
gene:AT4G38160	948	1119	560	553
gene:AT4G38170	122	202	164	188
gene:AT4G38180	149	146	178	165
gene:AT4G38190	5	0	0	0
gene:AT4G38200	684	807	1355	1244
gene:AT4G38210	87	81	273	308
gene:AT4G38213	0	3	0	1
gene:AT4G38220	1154	1252	1736	1799
gene:AT4G38225	925	1049	557	611
gene:AT4G38230	147	187	190	166
gene:AT4G38240	423	448	583	565
