Geneid	ago1-1	ago1-2	deltaN-1	deltaN-2
gene:AT2G46572	56	39	73	90
gene:AT2G09735	467	531	203	196
gene:AT2G09740	36	50	47	65
gene:AT2G09745	7	7	8	4
gene:AT2G46685	1	2	3	5
gene:AT2G09750	0	0	0	0
gene:AT2G09755	0	0	1	0
gene:AT2G09760	0	0	0	0
gene:AT2G09765	0	0	0	0
gene:AT2G09770	0	0	0	0
gene:AT2G09775	6	0	6	3
gene:AT2G09780	0	0	0	0
gene:AT2G47015	39	22	26	32
gene:AT2G47100	0	0	0	0
gene:AT2G09785	640	666	529	567
gene:AT2G09805	199	256	181	184
gene:AT2G09815	0	0	0	0
gene:AT2G09825	0	0	0	0
gene:AT2G09835	0	0	0	0
gene:AT2G47275	0	0	1	0
gene:AT2G09845	0	0	0	0
gene:AT2G09875	0	1	0	0
gene:AT2G09885	103	131	48	42
gene:AT2G09895	482	392	289	343
gene:AT2G09905	10	12	19	19
gene:AT2G09915	0	0	0	0
gene:AT2G09925	1	0	0	0
gene:AT2G09935	2	4	3	0
gene:AT2G09945	294	343	301	351
gene:AT2G47585	0	0	0	2
gene:AT2G47740	0	0	0	0
gene:AT2G09955	0	5	4	0
gene:AT2G09965	4	1	0	2
gene:AT2G47895	23	19	22	23
gene:AT2G09975	147	135	123	180
gene:AT2G09995	0	0	1	2
gene:AT3G00970	12	27	4	2
gene:AT3G01142	142	125	279	288
gene:AT3G00975	0	0	0	2
gene:AT3G01202	771	722	481	488
gene:AT3G01313	0	0	0	0
gene:AT3G01316	5	1	0	0
gene:AT3G00980	5	0	2	1
gene:AT3G00985	0	0	0	0
gene:AT3G00995	0	0	0	0
gene:AT3G01005	74	102	42	36
gene:AT3G01025	0	0	0	0
gene:AT3G01035	166	186	82	142
gene:AT3G01045	1	4	7	10
gene:AT3G01705	0	2	0	0
gene:AT3G01055	34	41	4	4
gene:AT3G01065	39	50	20	36
gene:AT3G01075	0	0	0	0
gene:AT3G01095	0	0	0	0
gene:AT3G01105	3	12	5	6
gene:AT3G01115	0	0	0	2
gene:AT3G01125	0	0	0	0
gene:AT3G02315	0	1	0	0
gene:AT3G02335	1	0	0	0
gene:AT3G01135	82	64	60	72
gene:AT3G02715	0	0	0	0
gene:AT3G02832	15	24	11	12
gene:AT3G01145	0	0	0	0
gene:AT3G01155	0	0	0	0
gene:AT3G01165	20	28	8	1
gene:AT3G01195	0	0	0	0
gene:AT3G01205	664	797	439	393
gene:AT3G01215	5	8	5	9
gene:AT3G01225	37	37	12	1
gene:AT3G01235	6	0	2	0
gene:AT3G01255	0	0	0	0
gene:AT3G01275	0	0	0	0
gene:AT3G01285	0	0	0	0
gene:AT3G01295	50	41	12	16
gene:AT3G01305	0	0	0	0
gene:AT3G01315	0	0	0	0
gene:AT3G03702	36	64	47	84
gene:AT3G03845	0	0	0	0
gene:AT3G03852	0	0	0	0
gene:AT3G01365	7	11	5	11
gene:AT3G01375	24	33	25	31
gene:AT3G01385	0	0	0	0
gene:AT3G01395	0	0	0	0
gene:AT3G01425	14	3	7	11
gene:AT3G01445	6	5	2	3
gene:AT3G04485	56	44	47	45
gene:AT3G04525	0	0	0	0
gene:AT3G01485	578	765	457	521
gene:AT3G01495	22	17	16	19
gene:AT3G04765	0	0	0	0
gene:AT3G01505	1325	1660	1383	1485
gene:AT3G01515	178	197	208	201
gene:AT3G01525	73	63	52	70
gene:AT3G01535	0	0	0	0
gene:AT3G01545	112	104	83	110
gene:AT3G01555	59	47	27	33
gene:AT3G01565	0	4	0	0
gene:AT3G01575	0	0	0	0
gene:AT3G01585	2	0	0	0
gene:AT3G01595	9	3	1	1
gene:AT3G01605	37	40	22	21
gene:AT3G05152	8	6	0	4
gene:AT3G01615	15	18	11	7
gene:AT3G01625	5	1	2	0
gene:AT3G01635	44	28	24	13
gene:AT3G01645	0	0	0	0
gene:AT3G05525	0	1	0	1
gene:AT3G01655	1	0	0	1
gene:AT3G01665	2	2	0	0
gene:AT3G01675	3	6	0	0
gene:AT3G01695	16	22	8	6
gene:AT3G01715	10	22	6	7
gene:AT3G01735	0	0	0	2
gene:AT3G05755	0	1	0	0
gene:AT3G01745	38	27	21	22
gene:AT3G01755	19	25	0	1
gene:AT3G01765	0	0	0	0
gene:AT3G01775	0	0	0	0
gene:AT3G05835	0	0	0	0
gene:AT3G01785	0	0	0	0
gene:AT3G01795	12	6	11	11
gene:AT3G05905	761	756	1484	3567
gene:AT3G05932	200	199	204	250
gene:AT3G01805	0	0	0	0
gene:AT3G06105	0	0	0	0
gene:AT3G06125	155	172	324	363
gene:AT3G01815	0	0	0	0
gene:AT3G06335	0	0	0	1
gene:AT3G01835	4	2	2	6
gene:AT3G01845	5	1	2	2
gene:AT3G01855	0	1	0	0
gene:AT3G01865	6	10	21	23
gene:AT3G06665	0	0	0	0
gene:AT3G01885	0	0	0	2
gene:AT3G01895	113	134	247	204
gene:AT3G06900	3	6	1	2
gene:AT3G01905	41	33	38	32
gene:AT3G01915	12	6	8	7
gene:AT3G06962	7	4	1	0
gene:AT3G07025	0	0	0	0
gene:AT3G07055	0	0	0	0
gene:AT3G01925	14	14	5	9
gene:AT3G07115	0	0	0	0
gene:AT3G01935	0	0	2	0
gene:AT3G01945	31	29	29	21
gene:AT3G07185	0	0	0	0
gene:AT3G07215	162	106	178	222
gene:AT3G01965	0	0	0	0
gene:AT3G01975	0	0	0	0
gene:AT3G01985	0	0	0	0
gene:AT3G01995	103	143	180	173
gene:AT3G02015	47	44	16	26
gene:AT3G02025	14	11	6	8
gene:AT3G02035	18	19	11	17
gene:AT3G02045	5	6	12	13
gene:AT3G02055	0	0	0	0
gene:AT3G02075	4	15	10	6
gene:AT3G02085	0	2	0	0
gene:AT3G02095	58	60	45	63
gene:AT3G02105	138	120	106	108
gene:AT3G02115	169	182	84	103
gene:AT3G02135	0	0	0	0
gene:AT3G02145	0	2	0	0
gene:AT3G02155	1	0	0	0
gene:AT3G09285	0	0	0	0
gene:AT3G02165	5	13	9	18
gene:AT3G02195	0	0	0	0
gene:AT3G02205	37	22	19	10
gene:AT3G09505	0	0	0	0
gene:AT3G09585	0	0	0	0
gene:AT3G09595	0	0	0	0
gene:AT3G02215	136	108	81	94
gene:AT3G02225	9	15	7	9
gene:AT3G10015	0	0	0	0
gene:AT3G10035	0	0	0	0
gene:AT3G02235	6	6	0	0
gene:AT3G02265	0	0	0	0
gene:AT3G02275	75	87	71	54
gene:AT3G02285	7	5	3	3
gene:AT3G02295	33	20	32	31
gene:AT3G02305	109	92	139	102
gene:AT3G10415	0	0	0	0
gene:AT3G02325	0	0	0	0
gene:AT3G02345	0	0	0	0
gene:AT3G02365	68	53	50	57
gene:AT3G10745	0	1	2	2
gene:AT3G11285	0	0	0	0
gene:AT3G11395	0	0	0	1
gene:AT3G02385	0	0	1	0
gene:AT3G02395	0	0	0	0
gene:AT3G11415	1	0	1	0
gene:AT3G02405	0	0	2	0
gene:AT3G02415	0	0	0	0
gene:AT3G11435	0	0	0	0
gene:AT3G02425	0	0	0	0
gene:AT3G11505	0	0	0	0
gene:AT3G02435	10	8	7	8
gene:AT3G02445	17	5	5	7
gene:AT3G02455	1002	995	1286	1543
gene:AT3G02465	25	7	7	13
gene:AT3G02475	4	3	8	2
gene:AT3G02485	45	52	47	63
gene:AT3G02495	160	149	129	108
gene:AT3G12385	0	0	0	0
gene:AT3G02505	102	116	123	153
gene:AT3G02525	127	136	57	64
gene:AT3G12502	1614	850	107	193
gene:AT3G02535	76	60	34	26
gene:AT3G02545	17	17	35	19
gene:AT3G12585	0	2	0	1
gene:AT3G02565	89	91	62	64
gene:AT3G02575	186	201	181	237
gene:AT3G02585	40	26	21	32
gene:AT3G02595	0	0	0	0
gene:AT3G02605	0	0	0	0
gene:AT3G02615	0	0	0	0
gene:AT3G12965	317	380	236	236
gene:AT3G02625	0	0	0	0
gene:AT3G02635	0	0	0	0
gene:AT3G02655	0	0	0	0
gene:AT3G13061	328	425	281	334
gene:AT3G13223	0	0	0	0
gene:AT3G02665	0	0	0	0
gene:AT3G13277	136	108	126	127
gene:AT3G13335	0	0	0	0
gene:AT3G02685	0	0	0	0
gene:AT3G13405	2	0	6	17
gene:AT3G02695	0	2	0	0
gene:AT3G02705	98	81	1	1
gene:AT3G13525	0	0	0	0
gene:AT3G02725	0	0	0	0
gene:AT3G02735	0	0	0	1
gene:AT3G13724	0	0	1	0
gene:AT3G02745	0	2	0	0
gene:AT3G02755	5	5	7	6
gene:AT3G02765	259	287	227	243
gene:AT3G02775	0	0	0	0
gene:AT3G02785	6	6	0	0
gene:AT3G13855	8	9	3	5
gene:AT3G02795	0	1	0	0
gene:AT3G02805	0	0	0	0
gene:AT3G02815	0	0	0	0
gene:AT3G02825	48	45	9	27
gene:AT3G02835	0	0	0	0
gene:AT3G02845	55	53	44	53
gene:AT3G02855	11	10	5	1
gene:AT3G14185	0	4	0	6
gene:AT3G02895	7	5	6	1
gene:AT3G02905	0	0	0	0
gene:AT3G02915	31	21	32	37
gene:AT3G02925	14	31	15	11
gene:AT3G02935	23	17	10	17
gene:AT3G14385	0	0	0	0
gene:AT3G02945	5	3	6	5
gene:AT3G14475	31	20	5	13
gene:AT3G02955	0	0	0	0
gene:AT3G02985	2	3	1	9
gene:AT3G14735	0	12	0	1
gene:AT3G02995	0	0	0	0
gene:AT3G03005	0	0	0	0
gene:AT3G14855	1	0	0	0
gene:AT3G15055	0	0	0	0
gene:AT3G03025	227	291	369	359
gene:AT3G03035	0	0	0	0
gene:AT3G03045	0	0	0	0
gene:AT3G03055	0	0	0	0
gene:AT3G03065	0	0	0	0
gene:AT3G03075	9	13	6	5
gene:AT3G03085	0	0	0	0
gene:AT3G03095	43	45	31	25
gene:AT3G03105	858	954	1933	1642
gene:AT3G03115	0	0	0	0
gene:AT3G03125	196	155	7	3
gene:AT3G03135	27	62	85	60
gene:AT3G15536	233	127	0	0
gene:AT3G03145	76	132	242	203
gene:AT3G15585	0	0	1	0
gene:AT3G03155	111	72	61	125
gene:AT3G03165	4	8	2	4
gene:AT3G03175	0	2	0	2
gene:AT3G03195	4	20	6	9
gene:AT3G03205	0	1	0	0
gene:AT3G03215	98	130	71	48
gene:AT3G03225	8	0	0	4
gene:AT3G03235	0	0	0	0
gene:AT3G03245	0	0	0	0
gene:AT3G03255	0	0	0	0
gene:AT3G03265	124	98	876	1345
gene:AT3G03275	73	97	143	157
gene:AT3G03285	0	0	0	0
gene:AT3G03295	0	0	21	13
gene:AT3G03325	2	0	8	6
gene:AT3G03335	0	0	0	0
gene:AT3G16552	0	0	0	0
gene:AT3G03345	0	0	0	0
gene:AT3G03355	0	0	0	0
gene:AT3G03365	0	0	0	0
gene:AT3G03375	0	0	0	0
gene:AT3G03385	32	34	41	28
gene:AT3G03415	0	0	0	0
gene:AT3G03425	0	0	0	0
gene:AT3G03435	0	0	0	0
gene:AT3G03445	0	0	0	0
gene:AT3G03455	0	0	0	0
gene:AT3G17185	95	114	168	199
gene:AT3G03465	0	0	0	0
gene:AT3G03475	5326	5412	4681	6586
gene:AT3G03495	0	2	0	0
gene:AT3G03505	0	0	0	0
gene:AT3G03515	5	6	4	3
gene:AT3G03525	0	0	0	0
gene:AT3G03535	306	247	327	252
gene:AT3G03555	0	0	2	2
gene:AT3G03585	4	1	0	0
gene:AT3G03595	6	1	2	1
gene:AT3G03605	8	8	7	7
gene:AT3G03615	0	0	0	0
gene:AT3G03625	3	0	7	4
gene:AT3G03635	1	0	0	8
gene:AT3G18217	4	15	3	11
gene:AT3G03645	0	0	0	0
gene:AT3G03655	0	0	0	0
gene:AT3G03665	0	0	0	1
gene:AT3G18362	3	2	0	5
gene:AT3G03675	3	6	0	1
gene:AT3G03685	0	0	0	0
gene:AT3G03695	0	0	0	0
gene:AT3G03705	0	0	0	0
gene:AT3G03715	0	0	0	0
gene:AT3G03725	0	0	0	0
gene:AT3G03735	0	0	0	0
gene:AT3G03745	38	42	27	48
gene:AT3G03755	0	0	0	0
gene:AT3G03765	0	0	0	0
gene:AT3G03775	0	0	0	0
gene:AT3G18815	0	0	0	0
gene:AT3G18827	0	0	0	0
gene:AT3G03785	31	21	37	34
gene:AT3G18895	0	0	0	0
gene:AT3G18952	0	0	0	0
gene:AT3G19002	414	445	373	300
gene:AT3G03795	0	0	0	0
gene:AT3G19235	0	0	0	0
gene:AT3G03805	0	0	0	0
gene:AT3G03815	605	477	650	564
gene:AT3G03825	1	0	0	0
gene:AT3G03835	0	0	0	0
gene:AT3G03865	19	18	8	15
gene:AT3G03875	0	0	0	0
gene:AT3G03895	20	7	7	34
gene:AT3G03905	0	0	0	0
gene:AT3G03915	0	0	0	0
gene:AT3G03925	0	0	0	0
gene:AT3G03935	2	0	0	0
gene:AT3G03945	0	0	0	0
gene:AT3G03955	4	4	0	0
gene:AT3G03965	104	105	109	156
gene:AT3G20655	0	0	0	0
gene:AT3G03975	97	119	214	198
gene:AT3G03985	0	0	0	0
gene:AT3G03995	0	0	0	0
gene:AT3G04005	0	0	0	0
gene:AT3G04015	5	3	7	15
gene:AT3G04025	11	15	5	14
gene:AT3G04035	33	21	31	18
gene:AT3G20885	0	0	0	0
gene:AT3G20978	0	4	2	4
gene:AT3G04045	0	0	0	0
gene:AT3G04055	2	2	2	0
gene:AT3G04065	16	4	5	8
gene:AT3G04085	36	53	36	49
gene:AT3G04095	0	0	0	0
gene:AT3G04115	0	2	8	4
gene:AT3G04125	0	0	0	0
gene:AT3G21475	0	0	0	0
gene:AT3G04135	2	3	0	2
gene:AT3G04145	0	0	0	0
gene:AT3G21755	770	836	1128	1313
gene:AT3G21781	773	536	76	64
gene:AT3G21805	6	10	3	12
gene:AT3G04155	4	9	4	6
gene:AT3G04165	16	20	9	13
gene:AT3G04175	18	10	8	12
gene:AT3G04185	56	64	27	70
gene:AT3G04195	27	23	10	11
gene:AT3G04205	1	4	0	0
gene:AT3G04215	0	0	0	0
gene:AT3G04225	0	0	0	0
gene:AT3G22072	88	94	77	130
gene:AT3G22121	36692	45436	15961	16019
gene:AT3G04235	0	0	0	0
gene:AT3G04245	0	0	0	0
gene:AT3G04255	253	259	464	497
gene:AT3G04265	0	0	0	0
gene:AT3G04275	0	0	6	3
gene:AT3G04285	47	46	61	56
gene:AT3G04295	0	0	0	0
gene:AT3G04305	0	0	0	0
gene:AT3G04315	0	0	0	0
gene:AT3G04325	0	0	0	0
gene:AT3G22886	2	0	4	3
gene:AT3G04335	1	0	0	0
gene:AT3G04345	0	0	0	0
gene:AT3G04355	50	66	35	33
gene:AT3G04365	0	1	0	0
gene:AT3G04375	0	0	0	0
gene:AT3G04385	0	0	0	0
gene:AT3G04395	0	0	0	0
gene:AT3G23125	0	0	0	1
gene:AT3G04405	0	0	0	0
gene:AT3G04415	0	0	0	0
gene:AT3G04425	0	0	0	0
gene:AT3G04435	0	0	0	0
gene:AT3G23326	0	2	2	0
gene:AT3G04455	0	0	0	0
gene:AT3G04475	0	0	0	0
gene:AT3G04495	1	0	0	0
gene:AT3G04505	0	0	0	0
gene:AT3G04515	0	0	0	0
gene:AT3G04535	0	0	0	0
gene:AT3G04555	0	0	0	0
gene:AT3G04565	0	0	0	0
gene:AT3G04575	0	0	0	0
gene:AT3G04585	0	0	0	0
gene:AT3G04595	0	0	0	0
gene:AT3G04615	95	91	124	172
gene:AT3G04625	0	0	0	0
gene:AT3G04635	35	21	15	12
gene:AT3G04645	0	0	0	0
gene:AT3G24332	0	0	0	0
gene:AT3G04655	0	0	0	0
gene:AT3G04665	0	0	0	0
gene:AT3G04675	2	0	0	0
gene:AT3G04685	62	70	101	24
gene:AT3G04695	80	68	64	75
gene:AT3G24518	287	308	573	424
gene:AT3G04705	0	0	0	0
gene:AT3G04725	0	0	0	0
gene:AT3G04745	0	0	0	0
gene:AT3G04755	48	45	35	30
gene:AT3G24612	0	0	0	0
gene:AT3G04775	1	0	0	0
gene:AT3G24614	0	0	0	0
gene:AT3G24615	0	0	0	0
gene:AT3G04785	9	12	14	22
gene:AT3G04795	0	0	0	0
gene:AT3G04805	0	0	0	0
gene:AT3G04815	0	0	0	1
gene:AT3G04825	44	54	58	50
gene:AT3G04835	45	53	28	52
gene:AT3G04845	0	2	0	0
gene:AT3G04875	0	0	0	0
gene:AT3G04895	0	0	0	0
gene:AT3G04905	0	0	0	0
gene:AT3G04915	6	7	9	17
gene:AT3G04925	0	0	0	0
gene:AT3G25715	0	0	0	0
gene:AT3G04935	0	0	0	0
gene:AT3G04955	0	0	0	0
gene:AT3G25795	4	2	6	7
gene:AT3G04965	37	23	23	49
gene:AT3G04975	4	2	0	0
gene:AT3G04985	0	0	0	0
gene:AT3G04995	8	6	4	5
gene:AT3G05005	0	0	0	0
gene:AT3G05015	44	50	26	27
gene:AT3G05025	4	0	0	0
gene:AT3G05045	1	4	0	0
gene:AT3G05055	0	0	0	0
gene:AT3G26612	110	137	105	99
gene:AT3G05075	11	12	27	33
gene:AT3G26747	0	0	0	0
gene:AT3G05085	0	0	0	4
gene:AT3G26812	0	0	0	0
gene:AT3G26813	0	0	0	1
gene:AT3G05095	0	0	0	0
gene:AT3G05105	2	0	0	3
gene:AT3G26815	0	2	2	0
gene:AT3G26816	0	0	0	0
gene:AT3G26818	5	4	0	3
gene:AT3G26819	2	0	0	0
gene:AT3G05115	0	0	0	0
gene:AT3G05125	0	0	0	0
gene:AT3G05135	5	8	2	7
gene:AT3G05145	3	8	3	12
gene:AT3G05175	0	0	0	0
gene:AT3G05185	0	0	0	0
gene:AT3G05195	0	0	0	0
gene:AT3G05205	0	0	0	0
gene:AT3G05215	0	0	0	0
gene:AT3G05225	0	0	0	0
gene:AT3G05235	0	0	0	0
gene:AT3G05245	4	2	4	3
gene:AT3G05265	0	0	0	0
gene:AT3G27555	0	0	0	0
gene:AT3G05275	0	0	0	0
gene:AT3G05285	62	59	58	75
gene:AT3G05295	0	0	0	0
gene:AT3G05305	0	0	0	0
gene:AT3G05315	0	0	0	0
gene:AT3G27825	0	0	0	1
gene:AT3G27845	0	0	0	0
gene:AT3G27865	4	2	2	5
gene:AT3G05325	2	7	4	2
gene:AT3G05335	4	13	18	15
gene:AT3G05355	14	7	10	14
gene:AT3G27884	30	37	26	57
gene:AT3G05375	0	0	0	0
gene:AT3G27990	229	239	225	248
gene:AT3G05385	0	0	0	0
gene:AT3G05395	0	0	0	0
gene:AT3G05445	0	0	0	0
gene:AT3G05455	0	0	0	0
gene:AT3G05465	0	0	0	0
gene:AT3G05475	0	0	0	0
gene:AT3G05485	0	0	0	0
gene:AT3G05495	10	1	10	3
gene:AT3G05505	0	0	0	0
gene:AT3G05515	0	0	0	0
gene:AT3G05535	0	0	0	0
gene:AT3G05555	0	0	0	0
gene:AT3G28685	0	0	0	0
gene:AT3G28695	0	0	0	0
gene:AT3G05575	3	4	2	9
gene:AT3G05585	0	0	2	0
gene:AT3G05595	2	0	0	0
gene:AT3G05605	0	0	0	0
gene:AT3G05635	0	0	0	0
gene:AT3G05645	0	1	0	0
gene:AT3G05655	5	1	5	0
gene:AT3G05665	0	0	0	0
gene:AT3G29095	0	0	0	0
gene:AT3G05695	0	0	0	0
gene:AT3G05705	0	0	0	0
gene:AT3G05715	4	9	3	4
gene:AT3G05735	1	0	0	0
gene:AT3G05745	0	0	0	0
gene:AT3G05765	0	0	0	0
gene:AT3G05785	0	0	0	0
gene:AT3G05795	0	0	0	0
gene:AT3G05805	0	0	0	0
gene:AT3G05815	0	0	0	0
gene:AT3G05825	0	0	0	0
gene:AT3G05845	2	6	0	0
gene:AT3G05855	0	0	2	0
gene:AT3G05885	0	0	0	0
gene:AT3G05895	0	0	0	0
gene:AT3G05915	0	0	0	0
gene:AT3G05925	0	0	0	0
gene:AT3G29644	76	82	88	111
gene:AT3G05945	171	217	233	269
gene:AT3G05955	2	5	3	1
gene:AT3G05965	0	0	0	0
gene:AT3G05985	0	0	0	0
gene:AT3G05995	0	3	0	5
gene:AT3G06015	0	0	0	0
gene:AT3G06025	0	0	4	2
gene:AT3G06045	0	0	2	2
gene:AT3G30345	0	0	0	0
gene:AT3G06055	0	0	0	0
gene:AT3G06065	0	0	0	0
gene:AT3G06075	0	0	0	0
gene:AT3G06095	0	4	0	1
gene:AT3G06115	0	0	0	0
gene:AT3G06135	1	0	0	0
gene:AT3G06155	0	0	0	0
gene:AT3G06165	0	0	0	0
gene:AT3G06185	0	0	0	0
gene:AT3G06205	0	0	0	0
gene:AT3G06215	0	0	0	0
gene:AT3G06225	0	0	0	0
gene:AT3G06235	0	0	0	0
gene:AT3G06245	0	0	0	0
gene:AT3G06255	0	0	0	0
gene:AT3G06265	0	0	0	0
gene:AT3G06275	0	0	0	0
gene:AT3G06285	0	0	0	0
gene:AT3G06295	0	0	0	0
gene:AT3G06315	0	0	0	0
gene:AT3G41761	62	90	120	75
gene:AT3G06325	35	18	14	12
gene:AT3G06345	110	46	132	103
gene:AT3G41768	128718	134377	109574	105925
gene:AT3G06355	832	681	1031	1061
gene:AT3G41979	0	0	0	0
gene:AT3G06375	0	0	0	0
gene:AT3G06385	0	0	0	0
gene:AT3G06395	0	0	0	0
gene:AT3G06405	0	0	0	0
gene:AT3G06415	0	0	0	0
gene:AT3G06425	9	12	6	9
gene:AT3G06445	0	2	0	0
gene:AT3G06465	0	0	0	0
gene:AT3G06475	0	0	0	0
gene:AT3G06485	0	0	0	0
gene:AT3G06495	11	1	2	4
gene:AT3G06515	0	0	0	0
gene:AT3G06525	0	0	0	0
gene:AT3G06535	0	0	0	0
gene:AT3G06555	0	0	0	0
gene:AT3G06565	0	0	0	0
gene:AT3G06575	1	3	2	0
gene:AT3G06585	0	0	0	0
gene:AT3G06595	0	0	0	0
gene:AT3G06605	0	0	0	0
gene:AT3G06615	0	0	0	0
gene:AT3G06625	0	0	0	0
gene:AT3G06635	0	0	0	0
gene:AT3G06645	1	0	0	0
gene:AT3G06655	0	0	0	0
gene:AT3G06675	0	3	0	0
gene:AT3G06685	0	0	0	0
gene:AT3G06695	0	0	0	0
gene:AT3G06715	0	0	0	0
gene:AT3G06725	0	0	0	0
gene:AT3G06735	0	0	0	0
gene:AT3G06745	0	0	0	0
gene:AT3G06755	14	22	12	10
gene:AT3G06765	0	1	0	0
gene:AT3G06775	0	0	0	0
gene:AT3G06785	0	0	0	0
gene:AT3G06795	0	0	0	0
gene:AT3G06805	0	0	2	1
gene:AT3G06815	1	1	2	0
gene:AT3G06835	0	0	0	0
gene:AT3G44444	0	0	0	0
gene:AT3G06845	0	0	0	0
gene:AT3G06855	0	0	0	0
gene:AT3G06905	0	0	0	0
gene:AT3G06915	0	0	0	0
gene:AT3G06925	0	0	0	0
gene:AT3G44765	5	0	2	4
gene:AT3G44798	147	166	201	223
gene:AT3G06935	0	0	0	0
gene:AT3G44955	0	0	0	0
gene:AT3G06955	6	1	20	3
gene:AT3G06975	0	0	0	0
gene:AT3G07045	10	6	0	2
gene:AT3G07065	0	0	0	0
gene:AT3G07075	0	0	0	0
gene:AT3G07085	0	0	0	0
gene:AT3G07095	0	0	0	0
gene:AT3G07105	51	25	25	17
gene:AT3G07125	4	6	9	4
gene:AT3G07135	0	0	0	0
gene:AT3G07155	1	0	2	0
gene:AT3G07165	0	0	0	0
gene:AT3G07175	5	6	3	3
gene:AT3G07205	58	52	34	43
gene:AT3G45638	2	0	22	26
gene:AT3G07225	0	0	0	0
gene:AT3G07235	0	0	0	0
gene:AT3G07245	0	0	0	0
gene:AT3G07265	30	43	31	51
gene:AT3G07275	0	0	0	0
gene:AT3G07295	0	0	0	0
gene:AT3G07305	2	1	1	9
gene:AT3G45935	0	0	0	0
gene:AT3G45955	0	0	0	0
gene:AT3G45965	0	0	0	0
gene:AT3G07315	667	753	824	943
gene:AT3G07325	3	0	0	0
gene:AT3G07335	0	0	0	0
gene:AT3G07345	0	0	1	0
gene:AT3G07355	16	12	7	8
gene:AT3G07365	9	8	56	4
gene:AT3G07375	255	205	235	214
gene:AT3G07385	8	6	2	2
gene:AT3G07395	1	0	0	0
gene:AT3G07405	0	0	0	0
gene:AT3G07415	0	0	0	0
gene:AT3G07435	1	0	0	0
gene:AT3G46585	0	0	0	0
gene:AT3G07465	5	12	4	2
gene:AT3G46614	4	1	2	0
gene:AT3G07475	0	0	0	0
gene:AT3G07485	1	1	1	0
gene:AT3G07495	0	0	0	0
gene:AT3G07505	2	0	0	1
gene:AT3G07515	0	0	0	0
gene:AT3G46658	226	161	136	151
gene:AT3G46668	869	842	604	407
gene:AT3G07545	0	0	0	0
gene:AT3G07555	290	312	315	337
gene:AT3G07585	0	0	0	0
gene:AT3G46875	0	0	0	0
gene:AT3G07605	8	11	14	17
gene:AT3G07615	86	64	81	76
gene:AT3G07625	24	6	19	29
gene:AT3G07635	0	2	2	2
gene:AT3G07645	0	0	0	0
gene:AT3G07655	0	0	0	0
gene:AT3G07665	0	0	0	0
gene:AT3G07675	69	74	20	30
gene:AT3G07685	0	0	0	0
gene:AT3G07695	0	0	0	0
gene:AT3G07705	39	38	75	62
gene:AT3G07715	8	8	3	3
gene:AT3G47342	7	14	12	13
gene:AT3G07725	21	9	21	26
gene:AT3G07735	23	10	20	23
gene:AT3G47347	35	29	29	44
gene:AT3G47348	94	60	56	70
gene:AT3G07745	0	0	0	0
gene:AT3G07755	0	0	0	0
gene:AT3G07765	1	0	0	0
gene:AT3G07775	0	0	0	0
gene:AT3G07785	8	6	33	56
gene:AT3G07795	195	197	168	194
gene:AT3G07805	737	599	841	915
gene:AT3G07815	0	0	0	0
gene:AT3G07825	127	145	63	71
gene:AT3G07835	437	419	409	260
gene:AT3G07845	0	0	0	0
gene:AT3G07855	0	0	0	0
gene:AT3G48057	0	0	0	0
gene:AT3G07865	0	0	0	0
gene:AT3G48115	518	494	546	522
gene:AT3G07875	67	58	61	54
gene:AT3G07885	94	60	71	94
gene:AT3G48201	0	2	0	1
gene:AT3G07895	0	0	0	0
gene:AT3G07905	0	0	0	0
gene:AT3G07915	0	0	2	0
gene:AT3G07925	372	336	111	89
gene:AT3G48275	0	0	0	0
gene:AT3G07935	0	0	0	0
gene:AT3G07945	0	0	0	0
gene:AT3G07955	0	0	0	0
gene:AT3G07965	0	0	0	0
gene:AT3G07975	0	0	0	0
gene:AT3G48515	0	0	0	0
gene:AT3G07985	0	0	0	0
gene:AT3G48745	0	0	0	0
gene:AT3G07995	0	0	1	0
gene:AT3G08005	0	0	0	0
gene:AT3G08025	0	0	0	0
gene:AT3G08035	0	0	0	0
gene:AT3G08045	18	12	8	12
gene:AT3G08050	0	0	0	0
gene:AT3G08055	0	0	0	0
gene:AT3G08065	53	65	46	54
gene:AT3G49668	208	150	241	266
gene:AT3G08070	24	21	26	21
gene:AT3G08075	53	53	42	60
gene:AT3G08080	0	0	0	0
gene:AT3G08085	0	2	1	1
gene:AT3G49925	0	0	0	0
gene:AT3G08090	0	0	0	0
gene:AT3G08100	0	0	0	2
gene:AT3G08105	0	0	0	0
gene:AT3G08110	0	1	0	0
gene:AT3G08115	4	4	2	12
gene:AT3G50505	0	0	0	0
gene:AT3G08120	0	0	0	0
gene:AT3G08125	0	0	0	0
gene:AT3G08130	0	0	0	0
gene:AT3G08135	0	0	0	0
gene:AT3G50665	0	0	0	0
gene:AT3G08140	0	0	0	0
gene:AT3G08150	0	1	0	0
gene:AT3G08155	0	0	0	0
gene:AT3G08160	0	0	0	0
gene:AT3G08165	19	11	22	8
gene:AT3G50825	29	21	22	24
gene:AT3G50835	0	0	0	0
gene:AT3G50895	0	0	0	0
gene:AT3G08170	4260	3237	2282	2483
gene:AT3G51075	80	57	60	77
gene:AT3G08175	0	0	0	0
gene:AT3G51135	0	0	1	0
gene:AT3G08185	0	2	0	4
gene:AT3G51238	561	580	406	605
gene:AT3G51265	0	0	0	0
